"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2",5,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"3",6,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"4",5,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
"5",4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"6",4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"7",7,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"8",6,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"9",3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"10",5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"11",5,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"12",3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"13",5,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"14",8,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"15",5,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"16",5,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"17",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"18",4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"19",4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"20",5,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"21",6,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"22",7,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"23",5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"24",4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"25",5,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"26",6,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0
"27",5,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"28",7,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"29",5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"30",6,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"31",6,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"32",8,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
"33",4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"34",6,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"35",6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"36",6,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"37",7,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"38",4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"39",5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"40",6,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
"41",7,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
"42",6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"43",5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"44",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"45",5,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"46",4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"47",7,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"48",3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"49",6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"50",3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"51",4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"52",7,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"53",6,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"54",3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"55",9,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"56",5,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
"57",3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"58",7,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0
"59",5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"60",6,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"61",3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"62",5,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
"63",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"64",6,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
"65",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"66",4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"67",5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"68",7,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"69",5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"70",9,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
"71",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"72",6,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"73",6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"74",6,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
"75",5,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"76",3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"77",8,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
"78",6,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
"79",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"80",5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
"81",5,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
"82",7,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0
"83",3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"84",4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"85",6,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"86",6,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"87",7,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
"88",4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"89",5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"90",7,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"91",3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"92",5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"93",6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"94",4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"95",4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"96",3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"97",4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"98",4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"99",5,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"100",5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
