"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,0,1
"2",0,0,0,0,0,0
"3",3,1,1,0,1,0
"4",2,0,1,0,1,0
"5",3,1,0,1,1,0
"6",4,1,1,0,1,1
"7",2,0,1,0,1,0
"8",4,1,1,0,1,1
"9",1,0,0,1,0,0
"10",2,0,1,0,0,1
"11",4,1,1,1,0,1
"12",4,1,1,1,0,1
"13",2,0,0,0,1,1
"14",1,0,0,0,1,0
"15",4,0,1,1,1,1
"16",3,1,0,1,1,0
"17",2,0,1,1,0,0
"18",4,1,0,1,1,1
"19",3,1,1,1,0,0
"20",2,1,0,1,0,0
"21",2,1,0,0,0,1
"22",3,1,1,0,1,0
"23",3,1,0,0,1,1
"24",4,0,1,1,1,1
"25",5,1,1,1,1,1
"26",3,0,1,1,1,0
"27",2,0,1,1,0,0
"28",2,1,0,0,0,1
"29",3,1,0,1,1,0
"30",2,0,0,1,1,0
"31",3,1,1,1,0,0
"32",5,1,1,1,1,1
"33",2,1,0,0,0,1
"34",3,0,1,0,1,1
"35",4,1,1,1,0,1
"36",2,0,0,1,0,1
"37",3,1,0,0,1,1
"38",3,1,0,1,0,1
"39",1,0,1,0,0,0
"40",1,0,0,0,0,1
"41",3,0,1,0,1,1
"42",3,0,0,1,1,1
"43",3,1,0,0,1,1
"44",4,1,1,1,0,1
"45",3,1,1,0,1,0
"46",2,1,0,0,1,0
"47",1,0,1,0,0,0
"48",4,1,1,0,1,1
"49",2,1,1,0,0,0
"50",1,0,1,0,0,0
