"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,0,1,0,1,0,1,1,1,0
"2",7,1,0,0,1,1,0,1,1,1,1
"3",7,1,0,1,1,1,0,1,1,0,1
"4",6,0,0,1,0,1,1,1,0,1,1
"5",9,1,1,1,1,1,1,1,1,0,1
"6",5,1,0,0,1,1,1,0,0,0,1
"7",5,1,1,1,0,1,0,0,0,0,1
"8",5,1,0,0,1,1,1,1,0,0,0
"9",3,0,0,0,1,1,0,0,0,0,1
"10",6,1,1,0,0,1,1,0,0,1,1
"11",4,1,0,1,1,0,1,0,0,0,0
"12",3,0,0,0,0,0,1,1,0,0,1
"13",5,0,1,1,1,0,0,1,0,0,1
"14",5,1,0,0,0,1,0,1,1,1,0
"15",3,0,0,1,1,0,0,0,1,0,0
"16",7,1,1,1,1,0,0,1,0,1,1
"17",5,0,0,0,1,1,1,0,1,0,1
"18",6,1,0,0,1,0,1,0,1,1,1
"19",3,0,0,1,0,1,0,1,0,0,0
"20",3,0,0,0,1,1,0,1,0,0,0
"21",5,1,1,0,0,1,1,1,0,0,0
"22",4,1,0,0,0,1,1,0,0,1,0
"23",6,1,1,0,1,1,1,0,1,0,0
"24",7,0,1,0,1,1,1,1,1,0,1
"25",6,1,1,0,1,0,0,1,0,1,1
"26",5,1,1,1,0,1,0,1,0,0,0
"27",5,0,1,1,1,0,0,1,1,0,0
"28",5,0,0,1,0,1,0,1,1,1,0
"29",2,0,0,0,0,0,0,1,0,1,0
"30",6,0,1,1,1,1,0,0,1,0,1
"31",6,0,1,0,0,1,1,1,1,1,0
"32",1,0,0,1,0,0,0,0,0,0,0
"33",7,1,0,1,0,1,1,0,1,1,1
"34",2,0,1,0,0,0,0,0,0,1,0
"35",4,0,1,1,1,0,0,0,0,1,0
"36",5,0,1,0,0,1,1,1,0,0,1
"37",10,1,1,1,1,1,1,1,1,1,1
"38",6,1,1,1,0,1,0,0,1,0,1
"39",4,0,0,1,1,0,1,0,1,0,0
"40",6,0,1,1,1,0,0,0,1,1,1
"41",5,0,0,1,0,1,0,1,1,0,1
"42",8,1,0,0,1,1,1,1,1,1,1
"43",7,0,1,1,1,1,0,1,0,1,1
"44",6,0,0,1,1,1,1,1,0,1,0
"45",5,1,1,1,0,0,0,0,0,1,1
"46",6,0,1,1,0,0,1,1,1,0,1
"47",2,1,0,0,1,0,0,0,0,0,0
"48",4,0,1,0,1,0,1,0,1,0,0
"49",4,0,1,1,1,0,0,0,0,0,1
"50",5,0,0,0,1,1,1,1,0,1,0
