"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,1,0,0,1,0
"3",0,0,0,0,0,0
"4",3,0,0,1,1,1
"5",4,1,1,1,0,1
"6",2,0,0,0,1,1
"7",2,0,0,1,0,1
"8",1,0,0,1,0,0
"9",2,0,1,1,0,0
"10",2,0,0,1,0,1
"11",4,0,1,1,1,1
"12",4,1,1,0,1,1
"13",2,1,1,0,0,0
"14",2,0,1,0,0,1
"15",2,0,1,1,0,0
"16",4,1,1,0,1,1
"17",2,1,0,0,0,1
"18",2,0,1,0,0,1
"19",2,0,1,0,1,0
"20",3,1,0,1,1,0
"21",2,0,0,1,1,0
"22",2,1,0,1,0,0
"23",3,0,1,1,1,0
"24",2,0,0,1,1,0
"25",3,1,0,1,0,1
"26",2,0,0,0,1,1
"27",1,0,0,1,0,0
"28",3,0,1,1,0,1
"29",5,1,1,1,1,1
"30",3,1,0,0,1,1
"31",4,1,1,1,0,1
"32",1,0,0,1,0,0
"33",4,1,1,0,1,1
"34",4,0,1,1,1,1
"35",2,0,0,1,0,1
"36",2,0,0,0,1,1
"37",4,0,1,1,1,1
"38",5,1,1,1,1,1
"39",3,1,1,0,1,0
"40",1,0,0,0,1,0
"41",2,0,0,1,1,0
"42",2,1,1,0,0,0
"43",3,0,1,0,1,1
"44",2,0,0,1,0,1
"45",3,1,0,1,0,1
"46",2,0,0,1,0,1
"47",4,1,1,0,1,1
"48",4,0,1,1,1,1
"49",2,1,0,1,0,0
"50",1,0,1,0,0,0
"51",0,0,0,0,0,0
"52",2,0,1,1,0,0
"53",4,1,1,0,1,1
"54",3,0,1,0,1,1
"55",4,1,1,1,0,1
"56",4,1,1,1,0,1
"57",3,0,0,1,1,1
"58",3,0,1,1,0,1
"59",3,1,1,0,1,0
"60",2,1,0,1,0,0
"61",3,1,1,0,0,1
"62",4,0,1,1,1,1
"63",1,0,0,0,0,1
"64",1,0,0,0,0,1
"65",2,0,0,1,1,0
"66",2,0,1,1,0,0
"67",4,1,0,1,1,1
"68",1,1,0,0,0,0
"69",2,1,0,0,0,1
"70",3,0,1,0,1,1
"71",3,0,1,0,1,1
"72",3,1,1,0,1,0
"73",4,1,1,0,1,1
"74",2,0,0,0,1,1
"75",3,0,1,1,1,0
"76",4,1,1,1,0,1
"77",2,1,0,0,1,0
"78",1,0,0,0,0,1
"79",1,0,0,0,0,1
"80",2,0,0,1,0,1
"81",4,1,1,1,1,0
"82",2,1,0,1,0,0
"83",4,1,1,0,1,1
"84",3,0,1,1,1,0
"85",3,1,1,0,0,1
"86",5,1,1,1,1,1
"87",2,0,1,1,0,0
"88",3,0,1,1,1,0
"89",3,1,1,0,0,1
"90",5,1,1,1,1,1
"91",4,1,1,0,1,1
"92",5,1,1,1,1,1
"93",1,0,0,0,0,1
"94",3,1,0,1,0,1
"95",4,1,1,0,1,1
"96",1,0,0,1,0,0
"97",1,0,0,0,0,1
"98",3,0,0,1,1,1
"99",4,1,1,0,1,1
"100",4,0,1,1,1,1
