"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",3,1,1,0,1,0,0,0,0,0,0
"2",5,1,1,1,1,1,0,0,0,0,0
"3",4,1,1,1,0,1,0,0,0,0,0
"4",1,1,0,0,0,0,0,0,0,0,0
"5",2,0,1,0,0,1,0,0,0,0,0
"6",2,0,1,0,0,1,0,0,0,0,0
"7",3,1,0,1,1,0,0,0,0,0,0
"8",4,0,1,1,1,1,0,0,0,0,0
"9",2,1,0,0,0,1,0,0,0,0,0
"10",4,1,1,0,1,1,0,0,0,0,0
"11",1,1,0,0,0,0,0,0,0,0,0
"12",4,1,1,1,1,0,0,0,0,0,0
"13",4,1,1,1,0,1,0,0,0,0,0
"14",3,1,1,1,0,0,0,0,0,0,0
"15",1,1,0,0,0,0,0,0,0,0,0
"16",3,1,0,1,0,1,0,0,0,0,0
"17",2,0,1,1,0,0,0,0,0,0,0
"18",1,1,0,0,0,0,0,0,0,0,0
"19",2,0,0,1,1,0,0,0,0,0,0
"20",3,1,0,0,1,1,0,0,0,0,0
"21",3,0,1,1,1,0,0,0,0,0,0
"22",4,1,1,0,1,1,0,0,0,0,0
"23",3,1,0,1,0,1,0,0,0,0,0
"24",3,1,1,0,0,1,0,0,0,0,0
"25",2,1,0,1,0,0,0,0,0,0,0
"26",3,0,0,1,1,1,0,0,0,0,0
"27",2,0,1,1,0,0,0,0,0,0,0
"28",3,1,1,0,0,1,0,0,0,0,0
"29",4,1,0,1,1,1,0,0,0,0,0
"30",5,1,1,1,1,1,0,0,0,0,0
"31",4,1,1,1,1,0,0,0,0,0,0
"32",4,1,1,1,0,1,0,0,0,0,0
"33",2,0,1,0,1,0,0,0,0,0,0
"34",4,1,1,0,1,1,0,0,0,0,0
"35",3,0,0,1,1,1,0,0,0,0,0
"36",4,1,0,1,1,1,0,0,0,0,0
"37",3,1,0,1,0,1,0,0,0,0,0
"38",1,0,0,1,0,0,0,0,0,0,0
"39",1,0,0,1,0,0,0,0,0,0,0
"40",2,0,0,1,0,1,0,0,0,0,0
"41",2,1,1,0,0,0,0,0,0,0,0
"42",2,0,1,1,0,0,0,0,0,0,0
"43",2,0,1,0,0,1,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0
"45",2,0,0,1,1,0,0,0,0,0,0
"46",1,1,0,0,0,0,0,0,0,0,0
"47",5,1,1,1,1,1,0,0,0,0,0
"48",2,0,1,0,0,1,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0
"50",5,1,1,1,1,1,0,0,0,0,0
"51",2,0,1,1,0,0,0,0,0,0,0
"52",4,1,0,1,1,1,0,0,0,0,0
"53",3,0,1,1,0,1,0,0,0,0,0
"54",2,0,0,1,0,1,0,0,0,0,0
"55",4,1,1,1,1,0,0,0,0,0,0
"56",2,0,1,1,0,0,0,0,0,0,0
"57",3,1,1,1,0,0,0,0,0,0,0
"58",4,1,1,0,1,1,0,0,0,0,0
"59",3,1,1,0,0,1,0,0,0,0,0
"60",2,0,1,1,0,0,0,0,0,0,0
"61",2,0,0,1,0,1,0,0,0,0,0
"62",1,0,0,0,1,0,0,0,0,0,0
"63",4,0,1,1,1,1,0,0,0,0,0
"64",2,1,0,0,0,1,0,0,0,0,0
"65",3,1,0,1,1,0,0,0,0,0,0
"66",3,0,0,1,1,1,0,0,0,0,0
"67",3,1,1,1,0,0,0,0,0,0,0
"68",3,0,1,0,1,1,0,0,0,0,0
"69",2,0,1,1,0,0,0,0,0,0,0
"70",2,0,1,0,0,1,0,0,0,0,0
"71",1,0,1,0,0,0,0,0,0,0,0
"72",2,0,1,1,0,0,0,0,0,0,0
"73",3,0,1,1,1,0,0,0,0,0,0
"74",2,0,0,1,0,1,0,0,0,0,0
"75",3,0,1,1,1,0,0,0,0,0,0
"76",2,0,1,0,0,1,0,0,0,0,0
"77",4,1,1,1,1,0,0,0,0,0,0
"78",4,1,0,1,1,1,0,0,0,0,0
"79",1,0,0,0,1,0,0,0,0,0,0
"80",3,1,0,0,1,1,0,0,0,0,0
"81",3,1,1,1,0,0,0,0,0,0,0
"82",2,1,0,0,1,0,0,0,0,0,0
"83",3,1,0,1,0,1,0,0,0,0,0
"84",5,1,1,1,1,1,0,0,0,0,0
"85",3,0,1,1,0,1,0,0,0,0,0
"86",3,0,1,0,1,1,0,0,0,0,0
"87",2,0,1,0,1,0,0,0,0,0,0
"88",3,1,0,0,1,1,0,0,0,0,0
"89",4,1,1,1,1,0,0,0,0,0,0
"90",3,0,1,1,0,1,0,0,0,0,0
"91",3,1,0,1,0,1,0,0,0,0,0
"92",4,1,1,1,0,1,0,0,0,0,0
"93",3,1,0,0,1,1,0,0,0,0,0
"94",2,0,1,0,1,0,0,0,0,0,0
"95",1,0,0,0,1,0,0,0,0,0,0
"96",1,0,1,0,0,0,0,0,0,0,0
"97",2,1,1,0,0,0,0,0,0,0,0
"98",2,0,1,1,0,0,0,0,0,0,0
"99",4,1,1,1,1,0,0,0,0,0,0
"100",4,1,1,0,1,1,0,0,0,0,0
