"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",5,0,0,0,1,1,1,0,1,1,0
"2",6,0,1,1,0,1,1,0,1,1,0
"3",4,0,1,1,0,0,0,0,1,0,1
"4",3,0,0,0,1,0,0,1,1,0,0
"5",7,0,1,1,1,0,1,1,1,1,0
"6",6,1,1,1,0,0,0,0,1,1,1
"7",4,1,1,0,0,0,0,1,1,0,0
"8",4,1,0,0,0,0,1,1,0,0,1
"9",4,1,0,1,0,1,0,0,1,0,0
"10",4,0,0,0,0,1,1,0,0,1,1
"11",7,1,1,1,1,1,1,0,0,0,1
"12",5,1,0,1,1,0,0,0,1,1,0
"13",5,1,1,0,0,0,1,0,0,1,1
"14",4,0,1,1,1,1,0,0,0,0,0
"15",5,1,1,0,0,0,1,1,0,1,0
"16",4,0,0,1,0,0,0,1,1,1,0
"17",4,0,0,0,1,0,0,1,1,0,1
"18",6,0,0,1,0,1,0,1,1,1,1
"19",6,1,1,1,0,1,0,1,0,0,1
"20",5,1,0,0,0,1,1,0,0,1,1
