"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"2",8,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1
"3",13,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1
"4",7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"5",10,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0
"6",11,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1
"7",9,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1
"8",10,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"9",10,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
"10",5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"11",11,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
"12",11,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
"13",9,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
"14",11,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
"15",11,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1
"16",8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
"17",10,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0
"18",12,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1
"19",15,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"20",10,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
"21",9,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
"22",9,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"23",11,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1
"24",9,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
"25",8,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
"26",10,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
"27",11,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0
"28",5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"29",8,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
"30",10,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1
"31",11,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1
"32",9,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1
"33",12,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
"34",9,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
"35",9,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
"36",10,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0
"37",10,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
"38",11,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
"39",9,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"40",10,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
"41",9,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
"42",8,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1
"43",10,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1
"44",3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"45",12,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0
"46",12,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0
"47",11,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
"48",8,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
"49",8,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
"50",9,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
"51",12,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"52",7,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"53",8,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0
"54",10,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1
"55",11,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1
"56",11,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1
"57",10,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"58",14,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"59",6,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
"60",8,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
"61",15,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
"62",9,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0
"63",4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"64",11,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
"65",8,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0
"66",13,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1
"67",9,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
"68",10,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
"69",6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0
"70",9,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
"71",5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"72",10,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"73",8,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
"74",7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"75",9,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"76",7,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"77",10,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
"78",7,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"79",11,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
"80",9,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
"81",10,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0
"82",11,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"83",12,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1
"84",8,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1
"85",8,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
"86",10,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
"87",8,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
"88",11,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0
"89",10,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
"90",11,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0
"91",12,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1
"92",8,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
"93",11,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0
"94",15,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
"95",12,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
"96",11,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1
"97",12,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"98",8,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
"99",10,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0
"100",12,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
