"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,1,0,1,0,1,1,1,0
"2",5,0,1,0,0,1,1,1,1,0,0
"3",3,0,1,0,0,1,0,0,0,0,1
"4",8,0,1,0,1,1,1,1,1,1,1
"5",6,0,0,1,0,1,1,1,1,1,0
"6",7,1,1,0,1,1,0,0,1,1,1
"7",5,1,0,0,0,0,1,1,1,1,0
"8",5,1,1,1,0,0,1,0,0,1,0
"9",6,0,1,1,1,0,0,1,1,1,0
"10",8,0,1,0,1,1,1,1,1,1,1
"11",5,0,0,1,1,0,0,1,0,1,1
"12",4,1,0,1,0,0,1,0,1,0,0
"13",5,0,0,1,0,1,1,1,0,1,0
"14",7,1,1,1,1,0,0,1,1,1,0
"15",6,1,0,1,0,0,0,1,1,1,1
"16",7,0,1,1,0,1,1,1,1,0,1
"17",6,1,0,1,0,1,1,1,0,1,0
"18",5,0,0,1,0,1,1,1,0,1,0
"19",5,1,0,0,0,1,1,1,0,1,0
"20",5,0,1,1,0,1,1,0,1,0,0
"21",4,1,1,0,1,0,0,0,0,1,0
"22",5,0,1,0,0,0,1,1,1,0,1
"23",3,0,1,0,1,0,1,0,0,0,0
"24",5,0,0,1,0,1,1,0,1,1,0
"25",6,0,1,1,1,0,1,0,1,1,0
"26",7,1,1,1,0,1,0,0,1,1,1
"27",5,0,0,1,1,0,1,0,1,0,1
"28",2,1,0,1,0,0,0,0,0,0,0
"29",3,1,0,1,0,0,0,0,0,0,1
"30",5,1,0,0,1,0,0,1,0,1,1
"31",5,0,1,0,0,1,0,0,1,1,1
"32",6,1,1,1,0,0,1,1,0,0,1
"33",1,0,0,1,0,0,0,0,0,0,0
"34",3,1,0,0,0,1,0,0,0,1,0
"35",2,0,1,0,0,0,0,0,1,0,0
"36",6,1,0,1,0,1,0,1,1,0,1
"37",7,1,1,1,1,1,1,0,0,1,0
"38",3,0,0,1,1,0,0,1,0,0,0
"39",5,1,0,1,0,1,1,0,0,1,0
"40",5,1,1,1,0,0,0,0,0,1,1
"41",6,1,1,0,0,1,0,1,1,0,1
"42",4,0,0,0,0,0,1,1,1,1,0
"43",6,0,0,1,1,0,1,1,0,1,1
"44",5,1,1,0,1,0,1,0,1,0,0
"45",5,1,0,1,0,0,1,1,0,0,1
"46",5,0,1,1,0,1,1,0,1,0,0
"47",7,1,1,0,0,1,1,1,1,0,1
"48",5,1,1,1,0,0,0,1,0,0,1
"49",1,0,0,0,0,0,0,0,0,1,0
"50",5,0,1,1,0,1,0,0,1,0,1
