"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,0,1,0,1,1,0,1,1,1,0
"2",4,0,0,0,1,0,1,0,0,1,1
"3",6,1,1,1,1,0,1,0,0,0,1
"4",5,1,0,1,1,0,1,0,0,1,0
"5",4,1,1,1,0,0,0,0,0,1,0
"6",7,1,1,0,1,1,0,1,0,1,1
"7",3,1,0,0,0,0,0,0,1,0,1
"8",5,0,1,1,0,0,1,1,0,1,0
"9",6,0,1,0,1,0,1,1,0,1,1
"10",4,1,0,0,0,1,1,0,1,0,0
"11",7,0,1,1,1,1,0,1,1,1,0
"12",5,1,0,1,1,1,0,0,0,0,1
"13",6,1,0,0,0,1,1,1,0,1,1
"14",5,1,1,0,0,1,1,0,0,1,0
"15",7,0,1,1,1,1,1,1,1,0,0
"16",5,0,0,0,1,1,1,1,0,0,1
"17",7,0,1,1,1,0,1,1,1,0,1
"18",4,0,0,0,0,1,0,1,1,1,0
"19",9,1,1,1,1,1,1,1,0,1,1
"20",5,0,1,1,0,0,0,0,1,1,1
