"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,0,1
"2",3,1,0,0,1,1
"3",2,1,0,1,0,0
"4",4,0,1,1,1,1
"5",3,0,0,1,1,1
"6",4,1,1,0,1,1
"7",1,1,0,0,0,0
"8",2,0,0,1,1,0
"9",3,0,1,1,0,1
"10",5,1,1,1,1,1
"11",4,1,1,1,0,1
"12",2,0,0,0,1,1
"13",2,1,0,1,0,0
"14",3,0,1,1,1,0
"15",3,1,1,0,1,0
"16",2,0,0,1,1,0
"17",2,0,1,0,1,0
"18",1,0,0,0,0,1
"19",1,0,0,0,0,1
"20",2,1,1,0,0,0
"21",3,0,0,1,1,1
"22",1,0,0,0,1,0
"23",2,0,1,0,0,1
"24",3,1,0,1,1,0
"25",4,1,1,1,0,1
"26",3,1,0,0,1,1
"27",2,0,0,0,1,1
"28",3,1,0,0,1,1
"29",2,0,0,0,1,1
"30",3,1,0,1,1,0
"31",3,0,1,1,0,1
"32",0,0,0,0,0,0
"33",3,0,1,1,0,1
"34",3,1,1,1,0,0
"35",4,1,1,0,1,1
"36",3,1,0,1,1,0
"37",1,0,0,0,0,1
"38",4,1,1,1,1,0
"39",3,0,1,1,1,0
"40",5,1,1,1,1,1
"41",3,0,1,0,1,1
"42",4,1,1,1,0,1
"43",3,1,1,1,0,0
"44",4,1,1,1,0,1
"45",4,1,1,1,0,1
"46",3,1,1,1,0,0
"47",2,0,1,0,0,1
"48",2,0,0,1,0,1
"49",2,1,0,0,0,1
"50",4,1,0,1,1,1
"51",4,0,1,1,1,1
"52",2,0,1,0,0,1
"53",3,0,1,1,0,1
"54",4,1,0,1,1,1
"55",2,0,0,1,1,0
"56",3,0,0,1,1,1
"57",3,1,0,1,0,1
"58",3,1,0,0,1,1
"59",2,0,1,1,0,0
"60",4,1,1,1,0,1
"61",2,0,1,1,0,0
"62",3,1,0,1,1,0
"63",3,0,1,1,0,1
"64",4,0,1,1,1,1
"65",5,1,1,1,1,1
"66",1,0,0,1,0,0
"67",4,0,1,1,1,1
"68",3,1,0,1,1,0
"69",4,1,0,1,1,1
"70",1,0,0,0,1,0
"71",2,1,0,1,0,0
"72",0,0,0,0,0,0
"73",4,1,1,1,1,0
"74",4,1,0,1,1,1
"75",3,1,0,1,0,1
"76",2,0,0,1,0,1
"77",4,1,1,1,0,1
"78",5,1,1,1,1,1
"79",1,0,0,0,0,1
"80",2,0,0,1,0,1
"81",3,0,0,1,1,1
"82",2,1,0,1,0,0
"83",1,0,1,0,0,0
"84",2,1,1,0,0,0
"85",0,0,0,0,0,0
"86",3,0,1,1,1,0
"87",2,1,1,0,0,0
"88",2,0,1,0,0,1
"89",3,0,1,0,1,1
"90",2,1,0,1,0,0
"91",1,0,0,0,0,1
"92",4,1,1,1,0,1
"93",3,0,1,0,1,1
"94",3,1,0,1,0,1
"95",3,1,1,0,1,0
"96",3,1,0,1,1,0
"97",3,0,1,0,1,1
"98",1,0,0,0,0,1
"99",4,1,1,1,1,0
"100",2,1,0,0,0,1
