"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",7,1,1,0,0,1,1,1,1,0,1
"2",4,1,1,0,0,1,0,0,0,0,1
"3",5,1,0,0,1,1,1,0,0,1,0
"4",5,0,0,1,0,0,1,1,0,1,1
"5",7,1,1,1,1,0,1,0,0,1,1
"6",5,1,1,0,0,1,0,1,0,1,0
"7",5,0,0,0,1,1,1,0,1,1,0
"8",2,0,0,0,0,0,0,0,1,1,0
"9",4,1,0,1,1,0,0,0,0,1,0
"10",5,1,1,0,1,0,1,0,1,0,0
"11",7,1,0,1,1,0,0,1,1,1,1
"12",6,0,0,1,0,1,0,1,1,1,1
"13",8,1,1,1,1,0,0,1,1,1,1
"14",5,0,1,0,1,0,1,0,1,0,1
"15",6,1,0,1,0,0,1,1,1,1,0
"16",2,0,1,0,1,0,0,0,0,0,0
"17",5,0,0,1,0,1,1,1,1,0,0
"18",2,0,0,0,0,0,1,0,0,0,1
"19",4,0,0,1,0,0,1,0,1,0,1
"20",7,0,1,1,1,1,1,1,1,0,0
