"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"7",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"8",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"9",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"11",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"14",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"16",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"18",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"19",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"20",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"23",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"24",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"25",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"26",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"27",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"28",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"29",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"30",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"31",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"32",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"34",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"35",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"37",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"38",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"39",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"40",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"41",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"43",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"44",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"46",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"47",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"48",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"49",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"51",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"52",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"53",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"54",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"57",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"58",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"59",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"60",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"62",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"63",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"64",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"65",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"66",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"70",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"72",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"73",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"75",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"76",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"77",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"78",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"79",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"80",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"81",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"82",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"83",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"84",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"85",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"86",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"87",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"88",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"89",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"91",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"92",3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"93",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"94",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"95",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"96",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"97",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"99",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
