"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,0,1
"2",2,0,1,0,1,0
"3",4,0,1,1,1,1
"4",4,1,1,1,1,0
"5",3,1,0,0,1,1
"6",3,0,0,1,1,1
"7",2,0,1,1,0,0
"8",1,0,0,1,0,0
"9",3,1,1,1,0,0
"10",3,1,0,1,0,1
"11",3,1,0,0,1,1
"12",4,1,1,0,1,1
"13",2,0,0,0,1,1
"14",2,1,1,0,0,0
"15",2,0,0,1,0,1
"16",1,0,0,0,0,1
"17",1,1,0,0,0,0
"18",4,0,1,1,1,1
"19",2,0,1,0,0,1
"20",1,1,0,0,0,0
"21",3,1,0,0,1,1
"22",4,1,1,1,1,0
"23",2,0,1,0,1,0
"24",4,1,1,0,1,1
"25",1,1,0,0,0,0
"26",4,1,1,1,1,0
"27",3,0,0,1,1,1
"28",2,0,0,1,1,0
"29",3,0,1,1,0,1
"30",4,1,1,0,1,1
"31",1,0,0,1,0,0
"32",3,0,0,1,1,1
"33",3,0,1,1,1,0
"34",2,0,1,0,1,0
"35",3,0,1,1,0,1
"36",3,1,0,0,1,1
"37",3,1,1,0,1,0
"38",2,1,0,0,0,1
"39",1,1,0,0,0,0
"40",1,0,0,1,0,0
"41",1,0,0,0,1,0
"42",3,1,1,0,1,0
"43",2,0,0,0,1,1
"44",3,0,1,1,0,1
"45",3,0,1,1,0,1
"46",2,0,1,0,0,1
"47",1,0,0,0,0,1
"48",4,1,0,1,1,1
"49",3,0,0,1,1,1
"50",2,0,1,0,0,1
