"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",5,1,1,1,1,1
"2",2,1,0,0,1,0
"3",3,0,1,1,0,1
"4",2,0,0,1,1,0
"5",1,0,0,0,1,0
"6",3,0,0,1,1,1
"7",3,1,1,1,0,0
"8",1,1,0,0,0,0
"9",3,1,1,0,1,0
"10",1,1,0,0,0,0
"11",2,0,0,1,1,0
"12",2,0,1,1,0,0
"13",0,0,0,0,0,0
"14",3,1,0,0,1,1
"15",2,1,1,0,0,0
"16",0,0,0,0,0,0
"17",3,1,1,0,0,1
"18",4,1,1,1,1,0
"19",3,0,1,1,0,1
"20",0,0,0,0,0,0
"21",2,0,0,1,1,0
"22",2,0,0,1,0,1
"23",3,0,1,1,0,1
"24",4,1,0,1,1,1
"25",4,1,1,1,0,1
"26",4,1,1,1,0,1
"27",4,0,1,1,1,1
"28",2,0,1,0,1,0
"29",3,1,0,0,1,1
"30",3,1,0,0,1,1
"31",1,0,0,0,1,0
"32",0,0,0,0,0,0
"33",1,0,0,0,0,1
"34",2,1,0,1,0,0
"35",4,1,0,1,1,1
"36",3,0,0,1,1,1
"37",3,0,1,1,1,0
"38",3,1,0,1,0,1
"39",2,0,1,0,0,1
"40",3,1,0,1,0,1
"41",2,0,1,0,1,0
"42",1,0,0,1,0,0
"43",2,0,0,1,0,1
"44",3,0,1,0,1,1
"45",4,0,1,1,1,1
"46",2,1,0,1,0,0
"47",3,0,0,1,1,1
"48",3,1,1,0,0,1
"49",3,1,1,1,0,0
"50",2,0,1,0,1,0
"51",1,0,1,0,0,0
"52",2,0,1,1,0,0
"53",2,0,0,1,0,1
"54",4,1,1,1,1,0
"55",1,0,0,0,0,1
"56",2,0,1,1,0,0
"57",1,0,0,0,1,0
"58",1,0,0,0,1,0
"59",4,1,0,1,1,1
"60",4,0,1,1,1,1
"61",3,0,1,1,0,1
"62",4,0,1,1,1,1
"63",3,1,1,1,0,0
"64",4,1,0,1,1,1
"65",4,0,1,1,1,1
"66",2,0,0,0,1,1
"67",2,1,0,1,0,0
"68",3,1,0,0,1,1
"69",3,0,1,0,1,1
"70",2,1,0,0,0,1
"71",2,1,0,0,1,0
"72",3,1,0,1,1,0
"73",1,0,1,0,0,0
"74",4,1,1,0,1,1
"75",3,1,1,0,1,0
"76",2,0,0,1,1,0
"77",3,1,1,1,0,0
"78",2,0,0,1,0,1
"79",3,0,1,1,0,1
"80",2,1,0,0,0,1
"81",4,1,1,1,1,0
"82",3,1,1,1,0,0
"83",5,1,1,1,1,1
"84",2,1,0,1,0,0
"85",2,0,0,0,1,1
"86",1,0,0,0,1,0
"87",2,0,1,1,0,0
"88",2,1,0,0,0,1
"89",3,1,1,0,1,0
"90",3,0,1,1,0,1
"91",3,1,1,0,0,1
"92",2,0,0,1,0,1
"93",3,1,0,0,1,1
"94",2,1,0,0,1,0
"95",2,1,0,0,0,1
"96",3,0,1,0,1,1
"97",4,1,1,1,0,1
"98",3,1,0,1,1,0
"99",3,1,1,0,0,1
"100",3,1,0,0,1,1
