"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",4,0,1,1,1,1
"3",5,1,1,1,1,1
"4",4,1,0,1,1,1
"5",3,1,1,0,1,0
"6",1,0,0,0,0,1
"7",4,1,1,1,1,0
"8",3,1,0,1,0,1
"9",3,1,1,1,0,0
"10",2,0,1,0,0,1
"11",0,0,0,0,0,0
"12",1,1,0,0,0,0
"13",3,0,0,1,1,1
"14",2,1,0,0,1,0
"15",1,0,0,1,0,0
"16",1,0,0,0,0,1
"17",1,0,0,0,0,1
"18",3,1,1,0,0,1
"19",5,1,1,1,1,1
"20",3,1,1,0,0,1
"21",3,0,0,1,1,1
"22",4,1,1,0,1,1
"23",3,1,0,1,1,0
"24",2,1,0,1,0,0
"25",3,0,1,0,1,1
"26",2,1,0,0,1,0
"27",1,0,0,0,0,1
"28",2,0,0,0,1,1
"29",2,1,0,1,0,0
"30",2,0,0,1,0,1
"31",2,0,0,1,0,1
"32",4,1,1,1,0,1
"33",4,1,0,1,1,1
"34",1,0,0,1,0,0
"35",1,1,0,0,0,0
"36",2,0,1,0,1,0
"37",3,0,0,1,1,1
"38",1,0,0,0,0,1
"39",2,1,0,0,1,0
"40",1,0,1,0,0,0
"41",2,1,0,1,0,0
"42",3,1,1,0,0,1
"43",4,1,0,1,1,1
"44",3,0,1,1,1,0
"45",4,0,1,1,1,1
"46",4,1,1,1,1,0
"47",2,1,0,0,0,1
"48",4,0,1,1,1,1
"49",2,1,0,0,1,0
"50",2,1,0,0,1,0
