"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2",9,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0
"3",8,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
"4",9,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1
"5",7,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
"6",10,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0
"7",12,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
"8",13,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1
"9",11,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0
"10",9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
"11",9,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
"12",13,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0
"13",13,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1
"14",9,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
"15",9,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
"16",5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
"17",11,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1
"18",10,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"19",10,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
"20",8,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
"21",11,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0
"22",9,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1
"23",7,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"24",6,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"25",10,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0
"26",9,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1
"27",10,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
"28",10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
"29",9,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0
"30",14,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"31",9,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
"32",11,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0
"33",11,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
"34",9,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0
"35",10,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1
"36",10,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1
"37",11,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"38",7,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
"39",9,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0
"40",6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
"41",12,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
"42",10,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
"43",17,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"44",9,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
"45",7,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
"46",10,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
"47",9,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"48",7,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"49",9,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
"50",9,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
