"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,0,1,1,1,1,1,0,0
"2",7,0,0,1,1,1,1,1,1,1,0
"3",5,1,0,1,0,0,1,1,0,0,1
"4",3,0,1,0,0,1,0,1,0,0,0
"5",5,1,1,0,1,0,0,1,0,1,0
"6",4,0,0,0,1,0,0,0,1,1,1
"7",6,1,0,0,0,1,1,1,1,1,0
"8",3,0,1,0,0,0,0,1,0,1,0
"9",7,1,0,1,1,1,0,1,0,1,1
"10",6,1,1,0,0,1,0,0,1,1,1
"11",5,0,1,1,0,0,1,1,0,1,0
"12",5,1,1,1,0,0,0,1,0,0,1
"13",3,0,0,0,1,0,0,1,0,1,0
"14",4,1,0,1,0,1,0,0,0,1,0
"15",4,1,1,0,0,0,0,0,1,1,0
"16",5,1,1,1,0,0,0,0,1,1,0
"17",4,0,1,1,0,0,1,0,1,0,0
"18",5,1,0,1,0,0,0,1,1,0,1
"19",5,1,1,0,0,0,0,1,1,0,1
"20",4,1,1,1,0,1,0,0,0,0,0
"21",6,1,0,0,0,1,1,0,1,1,1
"22",3,0,0,0,1,0,0,1,0,0,1
"23",7,1,1,1,1,0,1,0,1,0,1
"24",5,0,1,1,1,1,0,0,0,0,1
"25",7,0,0,1,1,1,1,1,0,1,1
"26",6,1,1,1,0,1,0,0,1,0,1
"27",3,0,0,0,1,0,1,0,0,1,0
"28",5,1,1,1,1,1,0,0,0,0,0
"29",7,1,1,1,0,0,1,1,1,0,1
"30",7,1,1,0,1,0,0,1,1,1,1
"31",5,1,1,1,0,0,0,0,1,0,1
"32",4,0,0,1,0,0,0,1,0,1,1
"33",6,1,1,0,1,0,1,1,0,0,1
"34",4,1,1,0,0,0,1,0,0,0,1
"35",3,0,0,0,0,1,0,1,0,1,0
"36",1,0,0,0,0,0,1,0,0,0,0
"37",5,1,1,0,0,1,0,0,1,1,0
"38",6,1,1,0,1,0,1,1,0,0,1
"39",7,0,1,1,1,0,1,1,1,1,0
"40",6,1,0,1,1,1,1,1,0,0,0
"41",5,0,1,0,0,0,1,1,1,1,0
"42",6,1,0,1,0,1,1,0,1,1,0
"43",3,0,0,0,1,0,1,0,0,1,0
"44",5,0,0,0,1,1,1,0,1,1,0
"45",6,0,1,0,0,1,1,1,1,1,0
"46",5,0,1,0,0,1,0,1,0,1,1
"47",3,0,1,0,1,1,0,0,0,0,0
"48",3,0,0,1,0,0,0,0,1,1,0
"49",9,1,1,1,1,0,1,1,1,1,1
"50",5,1,1,0,1,0,1,0,0,0,1
"51",5,0,0,1,1,1,0,1,1,0,0
"52",8,1,1,0,0,1,1,1,1,1,1
"53",3,0,1,0,0,1,1,0,0,0,0
"54",5,0,0,0,0,1,1,1,0,1,1
"55",4,1,0,1,0,0,1,0,1,0,0
"56",2,0,0,0,1,0,0,0,1,0,0
"57",6,0,1,0,1,1,1,1,0,1,0
"58",4,1,0,1,0,0,0,0,1,1,0
"59",3,1,0,1,0,0,0,0,0,1,0
"60",4,1,0,1,1,1,0,0,0,0,0
"61",3,0,1,0,1,0,0,0,0,0,1
"62",4,0,1,0,0,1,1,1,0,0,0
"63",6,1,1,0,1,1,1,0,1,0,0
"64",6,0,1,1,1,1,1,0,0,0,1
"65",5,0,0,0,1,0,1,0,1,1,1
"66",5,1,1,1,0,0,1,0,0,0,1
"67",7,1,0,1,1,1,0,1,0,1,1
"68",7,1,1,1,1,0,1,1,0,0,1
"69",6,1,0,0,0,1,1,0,1,1,1
"70",7,1,1,0,1,1,1,0,1,1,0
"71",9,1,1,1,1,1,1,1,1,0,1
"72",5,0,1,1,0,1,0,1,0,1,0
"73",4,0,0,0,0,0,1,0,1,1,1
"74",8,1,1,1,0,1,1,1,0,1,1
"75",6,1,0,0,1,0,0,1,1,1,1
"76",5,1,0,0,1,1,0,0,1,1,0
"77",6,1,0,0,1,0,1,0,1,1,1
"78",4,1,0,0,1,0,1,1,0,0,0
"79",5,0,1,1,1,0,1,0,0,1,0
"80",5,1,1,0,0,0,1,0,1,0,1
"81",5,0,1,0,0,1,1,1,1,0,0
"82",4,0,1,1,0,0,0,1,0,1,0
"83",7,1,1,1,1,0,1,1,0,1,0
"84",5,0,0,1,1,1,0,0,1,0,1
"85",4,1,0,0,1,1,0,0,0,0,1
"86",5,1,1,0,0,1,0,1,1,0,0
"87",7,1,1,1,0,1,1,0,1,1,0
"88",5,0,1,0,1,0,1,1,1,0,0
"89",7,0,1,1,1,1,0,0,1,1,1
"90",6,0,1,1,1,0,1,1,1,0,0
"91",7,1,0,1,0,1,0,1,1,1,1
"92",7,0,1,1,0,1,1,1,1,0,1
"93",6,1,0,0,0,0,1,1,1,1,1
"94",3,0,0,0,0,0,1,1,1,0,0
"95",7,1,1,1,0,0,1,1,1,0,1
"96",6,0,0,1,0,1,1,1,1,1,0
"97",5,1,1,1,0,0,0,1,1,0,0
"98",7,1,1,0,1,0,1,1,1,1,0
"99",7,1,0,0,1,1,0,1,1,1,1
"100",7,1,1,0,1,1,1,1,1,0,0
