"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",7,1,1,0,1,1,0,1,0,1,1
"2",4,1,1,0,1,0,0,0,0,1,0
"3",4,1,1,0,1,0,0,0,0,1,0
"4",4,1,0,0,1,1,0,0,1,0,0
"5",7,1,1,0,1,1,1,0,1,0,1
"6",5,1,0,1,1,0,1,0,1,0,0
"7",6,1,1,1,0,1,1,1,0,0,0
"8",5,0,0,1,1,0,1,1,0,1,0
"9",5,0,0,1,1,1,0,1,0,1,0
"10",8,1,0,0,1,1,1,1,1,1,1
"11",5,1,0,1,0,1,1,0,0,0,1
"12",9,1,1,1,1,1,1,0,1,1,1
"13",4,1,0,0,1,0,1,0,1,0,0
"14",4,0,0,1,1,0,0,1,0,0,1
"15",3,1,0,0,0,0,0,1,0,0,1
"16",5,1,0,0,1,0,1,1,0,0,1
"17",5,1,0,1,0,1,0,0,0,1,1
"18",5,0,1,1,0,1,0,1,0,0,1
"19",5,1,0,1,1,0,0,1,0,0,1
"20",4,1,0,1,0,0,0,0,0,1,1
