"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",9,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
"2",9,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0
"3",9,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
"4",12,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1
"5",13,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
"6",13,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0
"7",7,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
"8",11,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
"9",12,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
"10",11,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0
"11",14,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"12",9,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
"13",11,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0
"14",14,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
"15",14,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"16",10,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
"17",10,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1
"18",10,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1
"19",12,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
"20",9,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
"21",9,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
"22",7,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
"23",13,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1
"24",8,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"25",7,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"26",13,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
"27",11,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
"28",11,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
"29",13,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
"30",7,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"31",11,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"32",9,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"33",14,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
"34",7,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
"35",10,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
"36",13,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1
"37",8,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
"38",9,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1
"39",11,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0
"40",11,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
"41",9,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0
"42",10,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
"43",11,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1
"44",9,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
"45",10,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
"46",12,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1
"47",15,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1
"48",11,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
"49",10,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"50",10,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
