"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,1,0
"2",2,1,0,0,0,1
"3",2,0,1,1,0,0
"4",0,0,0,0,0,0
"5",4,0,1,1,1,1
"6",4,1,1,1,0,1
"7",4,1,1,0,1,1
"8",3,1,1,0,1,0
"9",2,0,1,1,0,0
"10",2,0,1,1,0,0
"11",4,1,0,1,1,1
"12",2,0,0,1,0,1
"13",2,0,0,1,1,0
"14",0,0,0,0,0,0
"15",2,1,0,0,1,0
"16",2,1,1,0,0,0
"17",4,1,1,1,1,0
"18",4,0,1,1,1,1
"19",3,1,0,1,1,0
"20",0,0,0,0,0,0
"21",4,1,0,1,1,1
"22",4,0,1,1,1,1
"23",2,1,1,0,0,0
"24",1,0,0,1,0,0
"25",4,1,0,1,1,1
"26",4,1,1,1,1,0
"27",4,1,1,1,0,1
"28",5,1,1,1,1,1
"29",3,1,0,0,1,1
"30",2,0,1,0,0,1
"31",3,1,0,0,1,1
"32",2,0,0,1,0,1
"33",2,0,0,0,1,1
"34",1,1,0,0,0,0
"35",3,0,0,1,1,1
"36",3,0,0,1,1,1
"37",2,1,0,0,0,1
"38",2,0,1,1,0,0
"39",2,0,0,0,1,1
"40",1,1,0,0,0,0
"41",3,1,0,1,1,0
"42",4,1,1,1,0,1
"43",3,1,0,0,1,1
"44",2,0,0,0,1,1
"45",3,1,1,0,1,0
"46",2,0,1,0,0,1
"47",3,1,0,1,1,0
"48",2,0,1,0,1,0
"49",3,1,1,1,0,0
"50",2,1,0,1,0,0
"51",3,1,1,0,1,0
"52",3,0,1,1,0,1
"53",4,1,1,1,0,1
"54",4,1,0,1,1,1
"55",3,1,0,0,1,1
"56",3,1,0,1,1,0
"57",4,1,0,1,1,1
"58",2,0,1,0,1,0
"59",2,1,1,0,0,0
"60",1,0,0,1,0,0
"61",0,0,0,0,0,0
"62",3,0,0,1,1,1
"63",3,1,0,0,1,1
"64",3,1,1,0,0,1
"65",4,1,1,1,0,1
"66",3,1,1,1,0,0
"67",5,1,1,1,1,1
"68",4,1,1,1,0,1
"69",3,0,0,1,1,1
"70",3,1,0,0,1,1
"71",1,0,0,1,0,0
"72",2,1,0,0,0,1
"73",4,1,1,1,1,0
"74",4,1,0,1,1,1
"75",2,0,0,1,0,1
"76",2,1,0,1,0,0
"77",2,0,0,1,1,0
"78",5,1,1,1,1,1
"79",2,0,1,0,1,0
"80",2,0,0,0,1,1
"81",4,0,1,1,1,1
"82",4,1,1,1,0,1
"83",5,1,1,1,1,1
"84",2,1,0,1,0,0
"85",1,0,0,0,1,0
"86",4,0,1,1,1,1
"87",2,1,0,0,0,1
"88",1,0,0,0,1,0
"89",3,1,1,1,0,0
"90",2,0,1,0,1,0
"91",4,0,1,1,1,1
"92",2,0,0,1,1,0
"93",4,1,0,1,1,1
"94",2,1,0,0,1,0
"95",2,0,1,0,0,1
"96",3,1,0,1,0,1
"97",3,1,0,0,1,1
"98",4,1,1,1,0,1
"99",4,0,1,1,1,1
"100",1,0,0,0,1,0
