"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
"2",10,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
"3",10,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1
"4",5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
"5",10,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
"6",10,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
"7",14,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
"8",12,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"9",7,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"10",12,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0
"11",10,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1
"12",11,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
"13",8,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0
"14",10,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1
"15",10,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
"16",10,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1
"17",10,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
"18",10,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"19",11,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
"20",15,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
"21",9,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0
"22",11,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0
"23",13,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
"24",9,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
"25",11,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"26",9,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
