"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,0,0,1,0
"2",2,0,1,0,1,0
"3",1,0,1,0,0,0
"4",1,0,0,1,0,0
"5",1,1,0,0,0,0
"6",4,1,1,0,1,1
"7",4,1,0,1,1,1
"8",3,0,1,1,1,0
"9",3,0,0,1,1,1
"10",0,0,0,0,0,0
"11",1,0,0,0,1,0
"12",3,0,1,1,0,1
"13",3,0,1,1,0,1
"14",2,0,0,1,1,0
"15",2,0,0,1,1,0
"16",3,1,1,0,0,1
"17",1,0,0,0,0,1
"18",2,0,1,1,0,0
"19",2,0,1,0,1,0
"20",4,0,1,1,1,1
"21",3,1,0,0,1,1
"22",2,0,1,0,0,1
"23",0,0,0,0,0,0
"24",5,1,1,1,1,1
"25",3,0,1,1,1,0
"26",3,1,1,0,0,1
"27",1,0,0,0,1,0
"28",1,0,0,0,0,1
"29",1,0,0,1,0,0
"30",1,1,0,0,0,0
"31",4,1,1,1,0,1
"32",1,0,0,1,0,0
"33",3,0,1,1,1,0
"34",1,0,0,0,0,1
"35",4,1,0,1,1,1
"36",1,0,0,0,0,1
"37",1,0,0,0,1,0
"38",1,0,1,0,0,0
"39",1,0,1,0,0,0
"40",2,0,1,0,1,0
"41",3,1,1,1,0,0
"42",1,0,0,0,0,1
"43",2,1,0,0,1,0
"44",3,1,0,1,0,1
"45",2,0,0,0,1,1
"46",1,0,0,0,0,1
"47",2,0,1,0,1,0
"48",3,0,0,1,1,1
"49",3,0,1,1,0,1
"50",3,0,1,0,1,1
