"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,0,1
"2",0,0,0,0,0,0
"3",3,1,1,0,0,1
"4",4,1,0,1,1,1
"5",3,1,0,0,1,1
"6",2,0,1,0,0,1
"7",3,1,1,0,1,0
"8",3,0,0,1,1,1
"9",2,0,0,0,1,1
"10",3,0,1,1,0,1
"11",3,0,1,0,1,1
"12",3,1,1,0,0,1
"13",3,1,1,1,0,0
"14",2,1,1,0,0,0
"15",4,1,1,1,0,1
"16",1,0,0,0,1,0
"17",1,0,0,1,0,0
"18",3,1,0,0,1,1
"19",3,0,1,1,0,1
"20",2,0,0,0,1,1
"21",4,1,1,0,1,1
"22",2,0,0,1,1,0
"23",1,1,0,0,0,0
"24",5,1,1,1,1,1
"25",2,0,0,1,0,1
"26",2,1,0,1,0,0
"27",1,0,0,0,1,0
"28",2,1,1,0,0,0
"29",2,0,1,0,0,1
"30",3,1,1,1,0,0
"31",0,0,0,0,0,0
"32",3,0,1,0,1,1
"33",1,0,0,0,0,1
"34",2,0,1,0,1,0
"35",2,0,1,0,0,1
"36",2,1,0,0,1,0
"37",1,0,0,0,1,0
"38",3,1,0,1,1,0
"39",4,1,1,0,1,1
"40",1,1,0,0,0,0
"41",3,0,1,0,1,1
"42",4,0,1,1,1,1
"43",1,0,1,0,0,0
"44",0,0,0,0,0,0
"45",4,1,0,1,1,1
"46",2,1,1,0,0,0
"47",4,1,1,1,1,0
"48",2,0,0,1,0,1
"49",4,1,0,1,1,1
"50",3,0,1,1,0,1
