"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,0,1,1,1
"2",2,0,0,1,1,0
"3",2,0,0,1,0,1
"4",2,0,1,1,0,0
"5",1,0,0,0,1,0
"6",2,0,1,0,0,1
"7",4,1,1,0,1,1
"8",3,1,1,0,0,1
"9",2,1,1,0,0,0
"10",2,0,0,1,1,0
"11",1,1,0,0,0,0
"12",2,1,0,0,1,0
"13",1,0,0,0,1,0
"14",4,0,1,1,1,1
"15",0,0,0,0,0,0
"16",3,0,1,0,1,1
"17",3,1,1,0,0,1
"18",3,1,0,1,1,0
"19",2,0,0,1,1,0
"20",1,1,0,0,0,0
"21",4,1,1,1,1,0
"22",3,1,0,1,1,0
"23",3,1,1,1,0,0
"24",4,1,0,1,1,1
"25",4,1,1,1,0,1
"26",1,0,1,0,0,0
"27",3,0,0,1,1,1
"28",3,1,0,1,1,0
"29",0,0,0,0,0,0
"30",4,1,0,1,1,1
"31",2,1,0,1,0,0
"32",4,1,1,1,0,1
"33",2,0,1,0,0,1
"34",2,0,1,0,0,1
"35",1,0,0,0,1,0
"36",2,0,1,0,1,0
"37",1,0,0,0,0,1
"38",2,1,0,1,0,0
"39",3,1,0,1,1,0
"40",3,1,0,1,1,0
"41",1,0,0,0,0,1
"42",4,1,1,1,1,0
"43",2,0,0,1,0,1
"44",3,1,1,0,1,0
"45",4,1,1,1,0,1
"46",2,0,0,1,1,0
"47",4,1,1,1,1,0
"48",4,0,1,1,1,1
"49",3,0,1,0,1,1
"50",2,0,1,0,0,1
"51",4,1,1,1,0,1
"52",2,0,0,0,1,1
"53",3,1,1,0,0,1
"54",4,1,0,1,1,1
"55",2,0,0,1,1,0
"56",3,1,1,1,0,0
"57",2,1,0,0,0,1
"58",3,0,1,1,0,1
"59",3,0,1,1,1,0
"60",1,1,0,0,0,0
"61",4,0,1,1,1,1
"62",3,1,1,0,1,0
"63",1,0,0,0,1,0
"64",3,0,1,1,1,0
"65",3,0,1,1,1,0
"66",3,0,1,1,1,0
"67",3,1,1,0,1,0
"68",3,1,1,0,1,0
"69",2,1,0,0,1,0
"70",3,0,1,1,0,1
"71",2,1,0,0,1,0
"72",1,0,0,0,1,0
"73",3,0,1,1,0,1
"74",3,0,0,1,1,1
"75",2,0,1,1,0,0
"76",2,0,1,0,0,1
"77",2,0,0,1,0,1
"78",2,0,1,1,0,0
"79",5,1,1,1,1,1
"80",4,0,1,1,1,1
"81",4,1,1,1,1,0
"82",2,0,1,0,1,0
"83",3,1,1,0,1,0
"84",2,1,1,0,0,0
"85",3,1,0,1,0,1
"86",2,0,1,0,0,1
"87",3,1,1,1,0,0
"88",2,1,0,1,0,0
"89",1,0,0,0,1,0
"90",2,0,0,0,1,1
"91",4,1,0,1,1,1
"92",4,0,1,1,1,1
"93",5,1,1,1,1,1
"94",1,0,0,0,1,0
"95",3,1,0,0,1,1
"96",3,1,1,0,1,0
"97",1,0,0,0,0,1
"98",2,1,0,1,0,0
"99",0,0,0,0,0,0
"100",2,1,0,1,0,0
