"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,1,0,1
"2",0,0,0,0,0,0
"3",3,0,1,0,1,1
"4",3,1,1,1,0,0
"5",1,0,0,0,0,1
"6",1,0,0,0,0,1
"7",4,1,1,1,0,1
"8",3,1,0,1,0,1
"9",3,1,1,0,0,1
"10",2,1,0,1,0,0
"11",1,0,0,1,0,0
"12",1,1,0,0,0,0
"13",1,0,0,1,0,0
"14",3,0,1,1,1,0
"15",2,0,0,1,1,0
"16",2,0,0,0,1,1
"17",2,1,1,0,0,0
"18",1,0,1,0,0,0
"19",3,1,0,0,1,1
"20",3,1,1,1,0,0
"21",3,1,1,0,0,1
"22",4,1,1,0,1,1
"23",1,0,0,0,1,0
"24",3,0,1,1,0,1
"25",3,1,1,0,0,1
"26",3,1,0,1,0,1
"27",2,0,0,1,0,1
"28",3,0,1,1,1,0
"29",4,0,1,1,1,1
"30",3,0,1,1,1,0
"31",3,0,1,1,1,0
"32",1,1,0,0,0,0
"33",2,1,1,0,0,0
"34",1,0,1,0,0,0
"35",2,1,0,1,0,0
"36",1,0,0,1,0,0
"37",3,0,1,1,1,0
"38",4,1,1,0,1,1
"39",1,0,1,0,0,0
"40",3,0,1,1,0,1
"41",0,0,0,0,0,0
"42",2,0,1,0,1,0
"43",3,0,1,1,1,0
"44",0,0,0,0,0,0
"45",1,0,1,0,0,0
"46",5,1,1,1,1,1
"47",2,0,0,1,1,0
"48",2,1,0,0,0,1
"49",3,1,1,0,0,1
"50",2,0,0,1,1,0
"51",4,1,0,1,1,1
"52",4,1,1,0,1,1
"53",3,1,1,1,0,0
"54",4,1,0,1,1,1
"55",1,0,0,1,0,0
"56",3,0,1,1,0,1
"57",2,1,0,0,0,1
"58",0,0,0,0,0,0
"59",3,1,0,1,0,1
"60",5,1,1,1,1,1
"61",1,0,1,0,0,0
"62",0,0,0,0,0,0
"63",2,1,0,0,0,1
"64",4,1,0,1,1,1
"65",3,1,1,1,0,0
"66",2,1,0,1,0,0
"67",5,1,1,1,1,1
"68",3,1,0,0,1,1
"69",3,1,1,0,1,0
"70",2,0,1,0,0,1
"71",3,1,1,0,1,0
"72",2,1,1,0,0,0
"73",3,0,1,0,1,1
"74",3,1,0,1,1,0
"75",2,1,0,0,1,0
"76",2,0,1,0,1,0
"77",2,0,0,1,0,1
"78",4,1,0,1,1,1
"79",3,1,0,1,1,0
"80",2,0,1,1,0,0
"81",2,0,0,1,0,1
"82",4,1,1,0,1,1
"83",2,1,0,0,1,0
"84",4,1,0,1,1,1
"85",4,1,1,1,0,1
"86",4,1,1,1,0,1
"87",3,1,1,0,0,1
"88",1,0,0,0,1,0
"89",4,1,1,1,1,0
"90",2,0,1,0,0,1
"91",3,1,0,1,0,1
"92",2,1,0,0,0,1
"93",2,1,0,1,0,0
"94",2,0,0,1,0,1
"95",1,0,0,0,1,0
"96",4,1,1,0,1,1
"97",2,1,0,0,1,0
"98",2,0,0,1,0,1
"99",2,0,0,0,1,1
"100",4,1,1,1,0,1
