"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
"2",12,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
"3",8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1
"4",13,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0
"5",10,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
"6",10,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0
"7",7,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
"8",10,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"9",9,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"10",12,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1
"11",11,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1
"12",8,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
"13",10,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0
"14",10,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
"15",8,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"16",8,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
"17",9,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
"18",11,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1
"19",7,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
"20",11,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0
"21",12,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"22",13,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1
"23",11,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1
"24",12,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
"25",14,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
"26",6,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
