"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",14,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1
"2",8,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1
"3",12,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
"4",12,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
"5",12,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1
"6",12,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1
"7",9,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
"8",8,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0
"9",10,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
"10",12,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"11",7,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
"12",9,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
"13",7,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
"14",12,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1
"15",10,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0
"16",14,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
"17",9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0
"18",13,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1
"19",9,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0
"20",8,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
