"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,1,0
"2",3,1,0,1,1,0
"3",3,1,0,1,1,0
"4",4,1,1,1,1,0
"5",3,1,1,1,0,0
"6",3,0,1,1,1,0
"7",2,0,0,1,1,0
"8",3,1,1,0,0,1
"9",1,0,0,1,0,0
"10",3,0,1,0,1,1
"11",0,0,0,0,0,0
"12",2,0,0,1,0,1
"13",3,0,1,1,0,1
"14",3,1,0,1,1,0
"15",3,0,1,1,1,0
"16",1,0,0,1,0,0
"17",4,1,0,1,1,1
"18",3,0,1,0,1,1
"19",1,0,0,0,0,1
"20",0,0,0,0,0,0
"21",2,0,0,0,1,1
"22",1,0,0,0,1,0
"23",2,0,0,1,1,0
"24",3,1,0,0,1,1
"25",3,0,0,1,1,1
"26",4,1,0,1,1,1
"27",3,0,0,1,1,1
"28",3,1,1,1,0,0
"29",4,1,1,1,1,0
"30",1,0,0,0,0,1
"31",3,0,1,1,0,1
"32",4,1,0,1,1,1
"33",3,1,0,0,1,1
"34",5,1,1,1,1,1
"35",2,0,1,0,1,0
"36",3,1,0,0,1,1
"37",3,1,0,1,1,0
"38",4,1,1,1,0,1
"39",4,1,1,1,0,1
"40",2,0,0,0,1,1
"41",2,1,0,0,1,0
"42",3,1,0,0,1,1
"43",2,1,0,0,1,0
"44",2,0,0,0,1,1
"45",2,0,1,1,0,0
"46",5,1,1,1,1,1
"47",3,0,1,1,0,1
"48",3,0,1,1,1,0
"49",3,1,1,1,0,0
"50",2,1,0,0,1,0
"51",4,1,1,1,1,0
"52",1,0,0,1,0,0
"53",0,0,0,0,0,0
"54",2,0,1,0,1,0
"55",3,1,1,0,0,1
"56",0,0,0,0,0,0
"57",2,0,1,0,0,1
"58",2,1,0,0,1,0
"59",2,1,0,1,0,0
"60",3,1,0,1,0,1
"61",3,0,1,1,1,0
"62",2,1,0,0,0,1
"63",3,1,1,1,0,0
"64",3,0,1,0,1,1
"65",2,0,0,0,1,1
"66",4,1,1,0,1,1
"67",1,0,0,0,1,0
"68",4,1,1,0,1,1
"69",4,1,1,1,0,1
"70",2,0,0,1,0,1
"71",2,1,0,1,0,0
"72",2,0,0,0,1,1
"73",4,1,1,1,1,0
"74",2,0,1,1,0,0
"75",3,1,0,0,1,1
"76",1,0,1,0,0,0
"77",4,0,1,1,1,1
"78",3,1,1,0,0,1
"79",2,1,0,0,0,1
"80",2,0,1,0,0,1
"81",4,1,1,1,0,1
"82",2,0,0,0,1,1
"83",4,1,1,0,1,1
"84",3,0,1,1,1,0
"85",1,0,0,1,0,0
"86",2,0,1,1,0,0
"87",3,0,1,0,1,1
"88",3,0,1,1,0,1
"89",4,1,1,1,0,1
"90",3,1,1,0,0,1
"91",2,0,0,1,1,0
"92",4,1,1,1,0,1
"93",4,1,1,1,0,1
"94",1,0,0,0,0,1
"95",3,1,1,0,1,0
"96",0,0,0,0,0,0
"97",1,1,0,0,0,0
"98",4,1,1,1,1,0
"99",3,0,1,0,1,1
"100",3,1,0,1,1,0
