"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",8,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"2",5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"3",13,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
"4",9,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
"5",9,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
"6",9,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
"7",10,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1
"8",8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
"9",9,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
"10",9,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1
"11",8,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
"12",8,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
"13",9,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
"14",11,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1
"15",10,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"16",12,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1
"17",13,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1
"18",10,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1
"19",11,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1
"20",7,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
"21",8,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"22",9,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1
"23",13,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
"24",9,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1
"25",7,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
"26",7,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
"27",14,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
"28",6,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"29",16,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
"30",14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"31",9,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"32",5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"33",9,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
"34",8,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
"35",8,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0
"36",12,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0
"37",12,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1
"38",6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"39",9,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
"40",9,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
"41",11,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
"42",15,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"43",14,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"44",14,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"45",9,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
"46",9,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
"47",13,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"48",9,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
"49",11,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
"50",7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1
"51",9,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
"52",9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
"53",11,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1
"54",9,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
"55",11,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0
"56",9,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
"57",8,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0
"58",8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"59",8,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0
"60",9,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0
"61",9,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"62",10,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
"63",13,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0
"64",4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
"65",6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
"66",10,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1
"67",12,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0
"68",9,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
"69",8,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
"70",11,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1
"71",6,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"72",10,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0
"73",10,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0
"74",12,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
"75",11,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
"76",11,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1
"77",12,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0
"78",11,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"79",11,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
"80",8,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0
"81",5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"82",3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"83",11,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1
"84",6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
"85",11,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"86",13,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0
"87",14,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"88",13,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
"89",11,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1
"90",12,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1
"91",14,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1
"92",10,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1
"93",13,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"94",10,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
"95",12,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
"96",15,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"97",7,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
"98",12,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0
"99",11,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1
"100",13,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1
