"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,0,0,1,0,1,0,1,0,0,1
"2",5,0,1,1,0,1,1,0,0,0,1
"3",5,1,0,0,0,0,1,1,0,1,1
"4",5,0,1,1,1,0,0,1,0,1,0
"5",3,1,0,1,0,0,0,1,0,0,0
"6",7,0,0,1,0,1,1,1,1,1,1
"7",5,1,0,1,1,1,0,0,1,0,0
"8",7,1,0,0,1,1,1,1,1,0,1
"9",4,0,0,1,0,0,1,0,1,0,1
"10",7,1,1,1,1,1,0,1,0,0,1
"11",4,0,0,1,0,1,0,1,0,0,1
"12",6,1,1,1,1,1,1,0,0,0,0
"13",4,1,0,0,1,0,1,0,0,1,0
"14",7,1,1,1,1,1,0,1,0,1,0
"15",3,0,0,0,0,1,0,1,0,1,0
"16",5,0,0,1,1,0,0,1,0,1,1
"17",7,1,1,1,1,1,1,0,0,0,1
"18",6,1,1,1,1,0,1,0,0,1,0
"19",3,0,0,1,0,0,0,1,0,0,1
"20",3,0,0,0,0,1,0,1,0,1,0
