"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,0,1,1,0,0,0,1,1,1
"2",6,0,0,1,0,1,1,0,1,1,1
"3",6,0,0,0,1,1,1,0,1,1,1
"4",5,0,1,1,0,1,0,0,0,1,1
"5",6,0,1,1,1,1,1,0,0,0,1
"6",6,0,0,1,1,0,0,1,1,1,1
"7",4,0,1,0,0,0,1,1,0,1,0
"8",2,0,0,0,0,1,0,0,1,0,0
"9",6,0,1,1,1,1,0,1,1,0,0
"10",3,0,1,0,0,0,0,0,0,1,1
"11",5,1,0,1,0,1,1,0,0,1,0
"12",5,1,1,0,0,0,0,1,1,0,1
"13",4,0,0,1,1,0,1,0,0,0,1
"14",7,1,1,1,1,1,1,0,1,0,0
"15",9,1,1,1,1,1,1,1,1,1,0
"16",7,0,1,1,0,1,1,1,0,1,1
"17",4,0,1,0,0,1,0,1,0,0,1
"18",4,1,1,0,0,0,1,0,1,0,0
"19",2,0,0,0,0,1,1,0,0,0,0
"20",4,1,0,0,0,0,1,0,1,0,1
"21",5,0,1,1,0,1,0,0,0,1,1
"22",4,0,1,0,0,0,1,0,1,1,0
"23",4,0,0,0,1,1,1,0,1,0,0
"24",4,0,1,0,0,1,1,0,0,0,1
"25",3,0,0,1,1,0,0,0,0,0,1
"26",5,1,0,0,0,1,0,1,0,1,1
"27",5,0,1,0,1,1,1,0,0,1,0
"28",4,0,1,0,0,1,0,0,0,1,1
"29",3,0,1,1,0,0,0,1,0,0,0
"30",3,0,0,0,0,0,1,0,1,0,1
"31",3,0,0,1,0,0,1,0,1,0,0
"32",3,0,1,0,1,0,0,0,1,0,0
"33",3,0,0,1,0,1,1,0,0,0,0
"34",5,0,1,1,0,0,0,0,1,1,1
"35",6,0,0,1,1,1,1,0,1,0,1
"36",6,0,1,1,0,1,1,1,0,0,1
"37",5,0,0,0,1,1,1,0,0,1,1
"38",6,1,1,1,0,1,0,1,0,1,0
"39",8,1,1,1,1,0,1,1,1,0,1
"40",5,1,0,1,0,1,1,0,0,1,0
"41",4,1,0,0,0,0,1,0,1,1,0
"42",6,1,0,0,1,1,1,1,1,0,0
"43",6,1,0,0,0,1,1,1,0,1,1
"44",7,1,1,1,1,0,0,1,1,1,0
"45",4,1,1,1,0,0,0,0,0,0,1
"46",5,1,1,0,1,1,1,0,0,0,0
"47",4,0,0,0,0,0,1,1,1,1,0
"48",8,1,1,1,1,0,1,0,1,1,1
"49",6,0,1,0,0,1,1,0,1,1,1
"50",4,0,0,1,0,0,1,0,1,1,0
