"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,1,0,1,0
"2",1,0,0,0,1,0
"3",3,0,0,1,1,1
"4",1,0,0,1,0,0
"5",1,0,0,0,0,1
"6",1,0,1,0,0,0
"7",2,0,0,0,1,1
"8",3,1,0,0,1,1
"9",3,1,0,1,0,1
"10",4,1,0,1,1,1
"11",3,0,1,1,1,0
"12",1,0,0,0,0,1
"13",0,0,0,0,0,0
"14",1,0,0,0,0,1
"15",2,0,1,1,0,0
"16",2,1,1,0,0,0
"17",1,0,0,0,0,1
"18",5,1,1,1,1,1
"19",3,0,1,0,1,1
"20",1,0,0,0,0,1
"21",3,1,0,0,1,1
"22",3,1,0,0,1,1
"23",3,1,0,0,1,1
"24",2,0,0,1,1,0
"25",2,1,0,1,0,0
"26",1,1,0,0,0,0
"27",1,1,0,0,0,0
"28",1,0,1,0,0,0
"29",2,0,1,0,1,0
"30",4,0,1,1,1,1
"31",3,1,0,1,1,0
"32",3,1,0,1,1,0
"33",2,0,1,0,0,1
"34",2,0,1,0,0,1
"35",3,1,1,0,1,0
"36",3,0,1,1,0,1
"37",4,1,1,1,0,1
"38",3,0,0,1,1,1
"39",3,1,1,0,0,1
"40",2,0,1,0,1,0
"41",4,1,0,1,1,1
"42",5,1,1,1,1,1
"43",2,1,0,1,0,0
"44",3,1,0,1,0,1
"45",4,0,1,1,1,1
"46",1,0,0,0,1,0
"47",0,0,0,0,0,0
"48",2,1,0,1,0,0
"49",3,0,0,1,1,1
"50",2,1,0,0,1,0
"51",3,1,0,1,0,1
"52",3,1,0,1,0,1
"53",3,0,1,0,1,1
"54",4,1,1,0,1,1
"55",0,0,0,0,0,0
"56",4,1,1,1,0,1
"57",3,1,0,1,0,1
"58",3,1,1,0,1,0
"59",5,1,1,1,1,1
"60",4,1,1,1,0,1
"61",1,0,0,0,1,0
"62",0,0,0,0,0,0
"63",3,1,0,1,1,0
"64",2,0,0,1,1,0
"65",4,1,1,1,1,0
"66",2,1,1,0,0,0
"67",4,1,1,0,1,1
"68",2,0,0,1,0,1
"69",2,1,0,1,0,0
"70",3,1,0,0,1,1
"71",2,0,1,0,1,0
"72",3,1,1,1,0,0
"73",1,1,0,0,0,0
"74",1,0,1,0,0,0
"75",3,0,1,0,1,1
"76",1,0,1,0,0,0
"77",5,1,1,1,1,1
"78",2,0,0,1,0,1
"79",2,1,0,0,1,0
"80",1,0,0,1,0,0
"81",2,1,0,0,1,0
"82",1,0,0,1,0,0
"83",2,0,0,1,0,1
"84",4,1,1,1,0,1
"85",3,1,0,1,1,0
"86",4,1,1,1,0,1
"87",3,0,1,1,0,1
"88",4,1,1,1,0,1
"89",1,0,1,0,0,0
"90",4,0,1,1,1,1
"91",4,1,1,0,1,1
"92",4,1,1,1,0,1
"93",1,0,0,0,0,1
"94",1,0,0,0,1,0
"95",4,1,1,1,1,0
"96",3,0,0,1,1,1
"97",2,1,0,0,0,1
"98",2,1,1,0,0,0
"99",1,0,0,0,1,0
"100",3,0,1,0,1,1
