"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,0,1,1,1
"2",2,0,1,0,1,0
"3",4,1,0,1,1,1
"4",4,0,1,1,1,1
"5",1,0,1,0,0,0
"6",3,1,1,0,0,1
"7",3,1,1,0,1,0
"8",4,0,1,1,1,1
"9",3,1,1,1,0,0
"10",2,0,0,1,0,1
"11",4,1,1,0,1,1
"12",4,1,1,1,1,0
"13",2,0,1,0,0,1
"14",2,0,0,0,1,1
"15",3,1,1,0,1,0
"16",4,1,1,1,1,0
"17",5,1,1,1,1,1
"18",2,0,1,0,0,1
"19",3,0,1,1,0,1
"20",2,0,0,1,0,1
"21",4,1,1,1,0,1
"22",0,0,0,0,0,0
"23",3,1,0,0,1,1
"24",4,1,1,1,1,0
"25",2,1,0,0,1,0
"26",5,1,1,1,1,1
"27",3,0,1,1,1,0
"28",1,0,0,0,0,1
"29",5,1,1,1,1,1
"30",4,1,1,1,0,1
"31",2,0,0,0,1,1
"32",3,1,1,0,1,0
"33",5,1,1,1,1,1
"34",3,1,1,0,1,0
"35",3,0,0,1,1,1
"36",4,1,0,1,1,1
"37",1,0,0,0,1,0
"38",2,0,1,0,1,0
"39",1,0,0,1,0,0
"40",2,1,1,0,0,0
"41",2,0,1,0,0,1
"42",3,0,1,1,1,0
"43",3,1,0,0,1,1
"44",3,1,1,0,0,1
"45",2,0,1,0,1,0
"46",4,1,1,0,1,1
"47",3,1,1,0,1,0
"48",0,0,0,0,0,0
"49",2,0,1,1,0,0
"50",2,0,0,1,0,1
