"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,0,1,1
"2",4,1,1,1,0,1
"3",3,1,1,0,0,1
"4",1,0,0,0,1,0
"5",3,0,1,1,1,0
"6",2,1,0,0,1,0
"7",1,0,0,0,0,1
"8",2,0,0,1,1,0
"9",3,1,1,0,1,0
"10",2,0,0,1,0,1
"11",2,0,0,1,0,1
"12",2,0,0,1,0,1
"13",3,1,0,0,1,1
"14",2,0,0,0,1,1
"15",2,0,1,0,0,1
"16",1,0,0,1,0,0
"17",2,1,0,0,1,0
"18",4,0,1,1,1,1
"19",3,0,1,0,1,1
"20",1,0,0,0,1,0
"21",4,1,1,1,0,1
"22",4,0,1,1,1,1
"23",1,0,0,0,0,1
"24",4,1,1,0,1,1
"25",3,0,1,1,1,0
"26",3,1,1,0,0,1
"27",2,1,0,1,0,0
"28",3,0,0,1,1,1
"29",2,1,0,1,0,0
"30",1,1,0,0,0,0
"31",2,0,1,0,0,1
"32",4,1,0,1,1,1
"33",2,0,1,1,0,0
"34",2,1,0,1,0,0
"35",2,1,0,0,0,1
"36",3,0,1,1,0,1
"37",2,1,0,1,0,0
"38",4,0,1,1,1,1
"39",1,0,1,0,0,0
"40",0,0,0,0,0,0
"41",1,0,1,0,0,0
"42",3,0,1,0,1,1
"43",4,1,0,1,1,1
"44",3,1,1,0,1,0
"45",3,1,1,0,1,0
"46",1,0,0,0,1,0
"47",3,1,0,1,1,0
"48",1,0,0,0,0,1
"49",2,1,0,0,1,0
"50",2,0,0,0,1,1
