"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,1,1,0,0,0
"2",3,0,1,1,0,1
"3",2,1,1,0,0,0
"4",3,0,1,1,1,0
"5",2,1,0,0,0,1
"6",3,1,0,1,1,0
"7",3,1,0,1,0,1
"8",3,0,1,1,1,0
"9",2,1,0,1,0,0
"10",2,0,0,0,1,1
"11",4,1,0,1,1,1
"12",2,1,0,0,0,1
"13",2,0,1,0,1,0
"14",2,0,1,0,1,0
"15",1,0,1,0,0,0
"16",4,0,1,1,1,1
"17",1,0,0,0,0,1
"18",4,1,0,1,1,1
"19",1,0,0,0,1,0
"20",2,1,0,1,0,0
"21",3,1,1,1,0,0
"22",2,0,0,1,1,0
"23",3,1,0,1,1,0
"24",3,0,1,1,0,1
"25",4,1,1,1,0,1
"26",3,1,0,0,1,1
"27",3,0,0,1,1,1
"28",2,0,0,0,1,1
"29",3,1,0,1,0,1
"30",1,1,0,0,0,0
"31",3,1,0,1,0,1
"32",2,1,0,0,1,0
"33",2,0,1,0,1,0
"34",2,0,1,0,1,0
"35",3,1,1,0,1,0
"36",4,1,1,1,0,1
"37",2,0,0,0,1,1
"38",4,1,0,1,1,1
"39",1,0,0,0,1,0
"40",3,0,1,1,1,0
"41",3,0,1,1,1,0
"42",1,0,1,0,0,0
"43",3,1,1,0,1,0
"44",3,1,0,1,0,1
"45",3,0,1,1,0,1
"46",4,0,1,1,1,1
"47",1,0,1,0,0,0
"48",4,1,1,0,1,1
"49",1,0,0,0,0,1
"50",3,1,1,1,0,0
