"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
"2",12,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0
"3",7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1
"4",10,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1
"5",12,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0
"6",12,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
"7",9,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0
"8",10,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
"9",9,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
"10",12,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1
"11",10,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
"12",9,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
"13",11,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0
"14",11,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0
"15",9,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1
"16",8,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1
"17",9,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0
"18",7,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"19",13,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
"20",7,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"21",13,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
"22",10,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
"23",7,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"24",8,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
"25",12,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0
"26",9,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"27",8,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1
"28",12,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"29",13,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1
"30",8,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0
"31",12,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0
"32",13,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1
"33",11,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
"34",9,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
"35",12,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0
"36",9,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
"37",10,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
"38",13,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0
"39",7,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"40",9,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
"41",9,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1
"42",10,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0
"43",9,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
"44",8,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
"45",11,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1
"46",10,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
"47",12,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
"48",13,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1
"49",10,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
"50",7,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
"51",11,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1
"52",7,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
"53",9,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
"54",8,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
"55",15,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0
"56",12,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
"57",11,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0
"58",14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
"59",8,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
"60",12,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0
"61",12,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0
"62",8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
"63",8,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
"64",13,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
"65",10,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1
"66",11,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1
"67",9,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"68",11,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0
"69",10,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0
"70",8,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
"71",9,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1
"72",13,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
"73",11,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0
"74",13,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
"75",13,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1
"76",6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"77",11,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0
"78",10,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1
"79",9,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0
"80",13,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1
"81",10,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0
"82",11,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0
"83",12,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
"84",13,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
"85",8,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0
"86",12,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"87",8,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
"88",12,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1
"89",9,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
"90",9,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
"91",9,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
"92",9,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0
"93",11,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
"94",10,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1
"95",12,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1
"96",11,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
"97",11,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
"98",7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
"99",14,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
"100",12,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0
