"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
"2",12,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
"3",13,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
"4",9,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
"5",9,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"6",9,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"7",12,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1
"8",9,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
"9",9,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1
"10",9,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0
"11",13,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
"12",10,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
"13",9,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0
"14",13,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0
"15",10,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1
"16",7,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"17",13,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
"18",9,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0
"19",10,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0
"20",11,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1
"21",9,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1
"22",10,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
"23",10,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0
"24",10,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
"25",12,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
"26",14,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"27",11,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1
"28",6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"29",11,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1
"30",10,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
"31",8,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
"32",13,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
"33",12,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
"34",10,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"35",8,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
"36",12,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1
"37",8,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
"38",9,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1
"39",9,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"40",11,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"41",8,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
"42",14,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0
"43",10,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1
"44",10,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
"45",12,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"46",15,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
"47",12,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1
"48",14,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0
"49",11,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
"50",7,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
"51",8,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0
"52",9,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
"53",11,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
"54",14,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
"55",10,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0
"56",7,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
"57",11,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"58",11,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1
"59",11,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1
"60",9,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
"61",7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
"62",10,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1
"63",9,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0
"64",10,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0
"65",13,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1
"66",10,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1
"67",10,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1
"68",9,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1
"69",11,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0
"70",9,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
"71",7,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
"72",10,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
"73",10,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
"74",9,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0
"75",9,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
"76",10,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"77",10,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
"78",13,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1
"79",12,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"80",8,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"81",8,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"82",10,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
"83",7,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
"84",10,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0
"85",17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"86",16,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"87",10,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
"88",8,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
"89",12,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
"90",9,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
"91",12,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1
"92",5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"93",8,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
"94",11,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
"95",10,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0
"96",10,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0
"97",12,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
"98",10,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1
"99",8,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
"100",11,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0
