"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,1,0,1,0,1
"2",4,1,1,1,0,1
"3",0,0,0,0,0,0
"4",2,1,0,1,0,0
"5",4,1,0,1,1,1
"6",2,1,0,0,0,1
"7",2,0,0,1,1,0
"8",5,1,1,1,1,1
"9",3,1,1,1,0,0
"10",2,1,1,0,0,0
"11",0,0,0,0,0,0
"12",1,0,0,1,0,0
"13",3,0,1,1,1,0
"14",3,0,1,0,1,1
"15",3,1,1,0,0,1
"16",2,0,1,1,0,0
"17",2,1,0,0,0,1
"18",4,1,1,1,0,1
"19",1,0,0,0,1,0
"20",2,0,0,0,1,1
"21",2,0,1,0,1,0
"22",2,1,0,0,1,0
"23",4,1,1,0,1,1
"24",3,1,0,1,1,0
"25",4,0,1,1,1,1
"26",3,0,0,1,1,1
"27",3,0,1,1,1,0
"28",1,0,0,0,0,1
"29",2,1,1,0,0,0
"30",4,1,1,1,1,0
"31",3,0,1,1,0,1
"32",2,1,0,1,0,0
"33",1,0,0,0,1,0
"34",3,1,0,1,1,0
"35",3,0,1,1,1,0
"36",3,1,0,0,1,1
"37",2,1,1,0,0,0
"38",3,0,1,1,1,0
"39",0,0,0,0,0,0
"40",2,0,1,1,0,0
"41",3,1,1,0,0,1
"42",4,1,1,1,1,0
"43",3,0,1,1,0,1
"44",2,0,0,0,1,1
"45",2,0,0,1,0,1
"46",0,0,0,0,0,0
"47",3,1,0,1,1,0
"48",4,1,1,1,1,0
"49",3,1,1,0,1,0
"50",3,1,1,1,0,0
