"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",7,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
"2",8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"3",8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
"4",11,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0
"5",10,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
"6",9,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0
"7",10,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1
"8",12,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"9",13,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"10",12,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
"11",10,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
"12",10,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1
"13",12,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0
"14",8,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
"15",10,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
"16",12,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0
"17",9,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0
"18",7,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0
"19",8,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"20",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"21",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
"22",10,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
"23",12,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0
"24",12,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0
"25",11,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
"26",12,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0
"27",9,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
"28",10,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
"29",8,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
"30",8,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
"31",9,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
"32",7,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
"33",8,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
"34",8,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1
"35",9,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
"36",14,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1
"37",8,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
"38",12,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0
"39",8,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"40",6,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"41",9,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
"42",10,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
"43",10,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0
"44",8,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
"45",7,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1
"46",12,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
"47",9,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1
"48",8,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0
"49",13,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1
"50",14,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1
