"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",5,1,1,1,1,1
"2",3,0,1,0,1,1
"3",2,0,0,1,0,1
"4",2,0,1,1,0,0
"5",4,0,1,1,1,1
"6",3,1,0,1,1,0
"7",3,0,0,1,1,1
"8",2,1,0,0,1,0
"9",3,0,0,1,1,1
"10",4,1,1,1,1,0
"11",2,0,1,0,0,1
"12",2,1,0,0,1,0
"13",2,1,0,1,0,0
"14",4,1,1,1,0,1
"15",2,0,0,1,0,1
"16",3,0,1,0,1,1
"17",0,0,0,0,0,0
"18",2,0,0,1,1,0
"19",2,0,1,1,0,0
"20",1,0,0,1,0,0
"21",3,1,0,1,0,1
"22",2,0,1,0,1,0
"23",2,1,0,1,0,0
"24",2,0,1,0,1,0
"25",3,1,1,0,0,1
"26",3,0,0,1,1,1
"27",1,1,0,0,0,0
"28",1,1,0,0,0,0
"29",2,0,1,0,0,1
"30",0,0,0,0,0,0
"31",3,1,0,1,1,0
"32",3,1,1,1,0,0
"33",0,0,0,0,0,0
"34",3,1,0,0,1,1
"35",1,0,0,0,0,1
"36",3,1,1,0,1,0
"37",4,1,1,1,0,1
"38",1,1,0,0,0,0
"39",3,1,1,1,0,0
"40",0,0,0,0,0,0
"41",3,1,1,0,1,0
"42",0,0,0,0,0,0
"43",3,1,0,0,1,1
"44",1,0,0,1,0,0
"45",0,0,0,0,0,0
"46",5,1,1,1,1,1
"47",2,0,1,0,0,1
"48",4,0,1,1,1,1
"49",3,1,0,0,1,1
"50",1,0,0,0,0,1
