"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",4,1,1,0,1,1
"2",2,0,0,0,1,1
"3",2,0,0,1,0,1
"4",3,1,1,0,0,1
"5",4,1,1,1,0,1
"6",1,1,0,0,0,0
"7",2,1,1,0,0,0
"8",2,0,0,1,0,1
"9",2,0,1,1,0,0
"10",2,0,1,0,0,1
"11",2,0,1,0,1,0
"12",3,1,0,1,1,0
"13",2,0,0,0,1,1
"14",2,0,0,1,1,0
"15",2,1,1,0,0,0
"16",1,1,0,0,0,0
"17",3,1,0,0,1,1
"18",2,0,0,1,0,1
"19",2,0,1,0,0,1
"20",2,0,0,0,1,1
"21",4,1,1,1,0,1
"22",2,0,0,0,1,1
"23",0,0,0,0,0,0
"24",2,1,0,0,0,1
"25",3,1,0,1,1,0
"26",4,1,1,1,1,0
"27",3,1,0,1,0,1
"28",4,1,0,1,1,1
"29",3,0,1,0,1,1
"30",2,0,1,0,0,1
"31",3,1,0,1,1,0
"32",4,1,1,1,0,1
"33",2,0,1,0,0,1
"34",2,1,0,0,0,1
"35",3,0,1,1,0,1
"36",1,0,0,1,0,0
"37",3,0,0,1,1,1
"38",4,1,1,0,1,1
"39",3,1,0,1,1,0
"40",4,1,1,1,0,1
"41",1,0,1,0,0,0
"42",4,1,1,1,0,1
"43",3,1,0,1,1,0
"44",1,0,0,0,1,0
"45",3,1,1,1,0,0
"46",2,0,0,0,1,1
"47",3,0,1,1,1,0
"48",2,1,0,0,0,1
"49",2,0,1,1,0,0
"50",4,1,1,0,1,1
"51",2,0,0,0,1,1
"52",2,0,0,1,1,0
"53",3,1,0,0,1,1
"54",3,1,0,1,0,1
"55",2,0,1,1,0,0
"56",3,1,1,1,0,0
"57",0,0,0,0,0,0
"58",3,0,1,1,1,0
"59",2,0,0,1,1,0
"60",2,0,0,1,1,0
"61",4,1,1,1,1,0
"62",4,0,1,1,1,1
"63",2,0,0,0,1,1
"64",4,1,0,1,1,1
"65",1,1,0,0,0,0
"66",3,0,0,1,1,1
"67",4,0,1,1,1,1
"68",1,0,1,0,0,0
"69",0,0,0,0,0,0
"70",2,0,0,1,0,1
"71",3,1,0,1,1,0
"72",4,0,1,1,1,1
"73",3,0,1,0,1,1
"74",3,0,1,1,1,0
"75",3,1,1,1,0,0
"76",0,0,0,0,0,0
"77",1,0,0,0,0,1
"78",0,0,0,0,0,0
"79",3,1,0,1,0,1
"80",2,1,0,1,0,0
"81",4,0,1,1,1,1
"82",2,0,0,1,0,1
"83",1,0,0,0,1,0
"84",2,0,0,1,0,1
"85",3,0,1,1,0,1
"86",4,1,1,0,1,1
"87",1,0,0,0,1,0
"88",2,0,0,1,0,1
"89",2,1,0,0,1,0
"90",3,0,1,0,1,1
"91",5,1,1,1,1,1
"92",3,0,1,1,0,1
"93",5,1,1,1,1,1
"94",4,1,1,1,1,0
"95",2,1,1,0,0,0
"96",2,1,0,0,0,1
"97",2,1,0,0,1,0
"98",3,1,0,1,1,0
"99",3,0,1,1,1,0
"100",1,1,0,0,0,0
