"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",5,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"2",11,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
"3",11,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0
"4",11,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
"5",9,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0
"6",10,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
"7",14,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
"8",11,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1
"9",11,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1
"10",6,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"11",13,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0
"12",9,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"13",11,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1
"14",8,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
"15",9,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"16",10,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0
"17",11,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0
"18",14,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0
"19",8,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
"20",10,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1
