"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"2",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"4",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"10",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"11",3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"14",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"15",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"18",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"19",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"20",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"21",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"22",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"23",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"24",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"25",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"27",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"28",2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"29",4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"30",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"31",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"32",3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"33",4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"34",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"35",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"36",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"37",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"38",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"39",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"40",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"42",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"43",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"44",3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"45",5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"46",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"47",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"48",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"49",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"50",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
