"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",11,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1
"2",7,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
"3",8,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
"4",9,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0
"5",11,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
"6",9,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1
"7",13,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
"8",6,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
"9",15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1
"10",8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
"11",14,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
"12",8,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
"13",11,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
"14",9,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0
"15",8,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"16",5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"17",12,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
"18",9,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
"19",12,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
"20",8,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
