"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,1,0
"2",4,1,1,0,1,1
"3",3,0,1,1,1,0
"4",2,0,0,1,1,0
"5",0,0,0,0,0,0
"6",2,0,1,1,0,0
"7",5,1,1,1,1,1
"8",2,1,1,0,0,0
"9",4,1,0,1,1,1
"10",5,1,1,1,1,1
"11",3,1,1,0,1,0
"12",1,0,0,1,0,0
"13",3,0,1,1,1,0
"14",2,0,1,0,0,1
"15",1,0,0,0,1,0
"16",3,1,0,0,1,1
"17",2,0,0,0,1,1
"18",5,1,1,1,1,1
"19",2,0,1,0,1,0
"20",3,1,1,0,0,1
"21",2,0,1,1,0,0
"22",1,1,0,0,0,0
"23",3,1,1,0,0,1
"24",1,0,0,1,0,0
"25",2,0,0,1,0,1
"26",1,0,0,0,1,0
"27",1,0,0,1,0,0
"28",2,1,0,0,0,1
"29",2,0,1,0,1,0
"30",2,0,1,0,0,1
"31",4,0,1,1,1,1
"32",0,0,0,0,0,0
"33",4,1,1,1,0,1
"34",4,1,0,1,1,1
"35",2,0,1,0,1,0
"36",2,1,0,0,0,1
"37",3,1,1,0,1,0
"38",2,1,0,1,0,0
"39",2,1,0,0,1,0
"40",2,0,0,1,0,1
"41",4,1,1,0,1,1
"42",0,0,0,0,0,0
"43",1,1,0,0,0,0
"44",2,1,0,0,1,0
"45",1,1,0,0,0,0
"46",1,1,0,0,0,0
"47",3,1,1,0,1,0
"48",2,1,1,0,0,0
"49",4,1,0,1,1,1
"50",1,0,0,0,0,1
