"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",6,1,1,1,0,0,1,0,0,1,1
"2",5,0,0,0,0,1,0,1,1,1,1
"3",5,0,0,1,1,1,1,0,0,1,0
"4",8,0,1,1,1,1,1,1,1,0,1
"5",5,0,0,1,0,1,0,1,1,1,0
"6",6,0,1,1,1,1,0,0,1,0,1
"7",3,1,0,0,1,0,0,0,0,0,1
"8",5,0,0,1,1,1,1,0,1,0,0
"9",6,1,0,1,0,1,1,0,0,1,1
"10",3,0,0,0,0,1,0,1,0,1,0
"11",3,1,0,0,1,0,0,0,1,0,0
"12",6,0,1,0,1,1,0,1,1,1,0
"13",3,0,0,1,1,1,0,0,0,0,0
"14",7,1,0,1,0,1,1,1,1,1,0
"15",2,0,0,0,0,0,0,0,1,0,1
"16",2,0,1,0,0,0,0,0,1,0,0
"17",5,1,0,1,0,0,1,0,1,1,0
"18",3,0,0,0,0,1,0,1,1,0,0
"19",6,0,1,1,0,0,1,1,0,1,1
"20",4,1,1,0,0,0,1,0,1,0,0
