"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0
"2",11,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1
"3",9,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
"4",12,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1
"5",9,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
"6",9,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"7",8,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"8",10,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
"9",11,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1
"10",11,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0
"11",8,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
"12",8,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0
"13",7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"14",10,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0
"15",12,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0
"16",11,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1
"17",9,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0
"18",11,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1
"19",13,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
"20",8,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
