"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",10,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1
"2",13,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
"3",10,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
"4",12,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"5",7,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"6",11,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
"7",8,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
"8",11,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"9",11,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0
"10",11,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1
"11",11,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1
"12",10,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0
"13",10,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0
"14",9,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1
"15",12,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
"16",12,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"17",9,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
"18",11,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1
"19",11,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
"20",10,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0
"21",5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"22",11,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"23",8,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0
"24",12,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
"25",12,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
"26",8,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"27",10,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1
"28",5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"29",12,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0
"30",11,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"31",6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
"32",11,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1
"33",7,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
"34",12,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
"35",8,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
"36",11,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
"37",10,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
"38",13,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1
"39",10,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
"40",12,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
"41",8,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
"42",13,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1
"43",5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"44",9,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
"45",12,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0
"46",8,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
"47",7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"48",12,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1
"49",10,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1
"50",12,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0
