"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15","Test Case 16","Test Case 17","Test Case 18","Test Case 19","Test Case 20"
"1",4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",6,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"4",5,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5",5,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"6",6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"8",5,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"9",5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11",5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13",6,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"14",7,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"15",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"16",3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"19",4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"20",6,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"21",6,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"22",7,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"23",7,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"24",7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"25",4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"26",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"27",7,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"28",6,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"29",4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"30",6,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"31",5,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"32",6,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"33",6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"34",8,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"35",6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"36",3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"37",5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"38",3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"39",7,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"40",5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"41",8,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"42",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"43",7,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"44",4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
