"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",2,0,0,1,0,1
"2",2,1,0,1,0,0
"3",3,1,1,1,0,0
"4",0,0,0,0,0,0
"5",3,0,0,1,1,1
"6",4,1,1,1,1,0
"7",2,0,0,1,0,1
"8",2,0,1,0,1,0
"9",1,0,0,0,0,1
"10",2,0,0,1,1,0
"11",3,0,1,1,1,0
"12",1,0,0,0,0,1
"13",4,0,1,1,1,1
"14",3,0,1,0,1,1
"15",2,1,1,0,0,0
"16",1,0,1,0,0,0
"17",2,1,1,0,0,0
"18",3,1,1,0,0,1
"19",4,1,0,1,1,1
"20",2,1,0,1,0,0
"21",2,0,0,1,1,0
"22",2,1,0,0,1,0
"23",2,0,0,1,1,0
"24",4,1,1,0,1,1
"25",2,0,1,0,1,0
"26",2,1,1,0,0,0
"27",1,0,1,0,0,0
"28",2,0,0,0,1,1
"29",3,1,0,1,1,0
"30",1,0,0,1,0,0
"31",5,1,1,1,1,1
"32",4,1,1,0,1,1
"33",2,1,0,1,0,0
"34",2,1,0,0,0,1
"35",3,1,1,1,0,0
"36",2,1,1,0,0,0
"37",1,0,0,0,1,0
"38",2,0,0,1,0,1
"39",3,1,0,1,0,1
"40",2,1,1,0,0,0
"41",1,0,0,1,0,0
"42",3,0,1,1,1,0
"43",3,0,1,1,1,0
"44",4,1,1,1,0,1
"45",3,0,1,1,0,1
"46",2,0,0,0,1,1
"47",0,0,0,0,0,0
"48",2,1,0,0,1,0
"49",4,1,1,1,1,0
"50",2,1,0,0,0,1
"51",4,1,1,1,0,1
"52",4,1,1,0,1,1
"53",4,1,1,0,1,1
"54",3,0,1,1,1,0
"55",3,0,0,1,1,1
"56",1,0,0,1,0,0
"57",3,1,0,0,1,1
"58",4,1,1,1,1,0
"59",1,0,0,0,0,1
"60",3,1,1,1,0,0
"61",2,0,0,1,1,0
"62",2,1,1,0,0,0
"63",1,0,0,0,0,1
"64",3,1,0,1,0,1
"65",3,1,1,1,0,0
"66",3,0,1,1,1,0
"67",3,0,1,0,1,1
"68",3,0,1,1,0,1
"69",2,0,0,1,1,0
"70",2,0,0,1,0,1
"71",3,1,0,1,0,1
"72",3,0,1,1,0,1
"73",3,0,1,1,0,1
"74",1,0,0,0,0,1
"75",4,1,1,0,1,1
"76",2,1,0,0,1,0
"77",4,1,1,1,1,0
"78",1,0,0,0,0,1
"79",4,0,1,1,1,1
"80",1,0,1,0,0,0
"81",2,0,1,1,0,0
"82",3,1,0,1,0,1
"83",2,0,0,0,1,1
"84",1,0,0,0,1,0
"85",4,1,1,0,1,1
"86",3,1,0,1,0,1
"87",2,1,0,0,0,1
"88",3,1,0,0,1,1
"89",3,0,1,0,1,1
"90",2,0,1,0,1,0
"91",3,1,1,0,0,1
"92",1,0,0,0,1,0
"93",4,1,1,1,1,0
"94",2,0,1,0,1,0
"95",3,1,0,1,0,1
"96",2,1,0,0,0,1
"97",2,0,1,0,1,0
"98",4,1,1,1,1,0
"99",3,0,1,1,0,1
"100",2,1,0,0,0,1
