"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"1",5,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"2",3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3",5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"4",5,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"5",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"6",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"7",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"8",6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"9",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"10",8,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"11",6,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"12",6,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"13",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"14",4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"15",4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"16",6,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"17",6,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0
"18",6,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"19",6,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"20",4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"21",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"22",7,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0
"23",4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"24",6,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"25",6,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"26",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"27",4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"28",4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"29",4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
"30",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"31",5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"32",4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"33",5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"34",8,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"35",6,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"36",3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"37",4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"38",4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"39",4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"40",6,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"41",6,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0
"42",3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"43",4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"44",6,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
