"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",1,0,0,0,0,1
"2",3,1,1,0,0,1
"3",1,1,0,0,0,0
"4",2,1,0,0,1,0
"5",4,1,1,1,0,1
"6",2,1,0,0,0,1
"7",2,0,1,0,0,1
"8",4,1,1,1,1,0
"9",3,0,0,1,1,1
"10",1,1,0,0,0,0
"11",3,1,0,1,0,1
"12",3,1,0,1,0,1
"13",2,0,0,0,1,1
"14",2,0,0,0,1,1
"15",3,0,1,0,1,1
"16",2,0,0,1,0,1
"17",3,0,1,0,1,1
"18",3,0,1,1,0,1
"19",3,1,0,1,1,0
"20",3,1,1,0,1,0
"21",3,1,0,1,0,1
"22",1,0,0,1,0,0
"23",1,0,0,1,0,0
"24",2,1,0,1,0,0
"25",2,0,0,0,1,1
"26",4,1,1,1,0,1
"27",3,1,0,0,1,1
"28",3,1,1,0,1,0
"29",3,0,1,1,0,1
"30",2,1,0,0,1,0
"31",2,0,1,0,1,0
"32",3,0,1,1,0,1
"33",3,1,1,0,0,1
"34",2,0,0,1,0,1
"35",3,1,1,0,1,0
"36",3,0,1,1,0,1
"37",0,0,0,0,0,0
"38",2,0,1,1,0,0
"39",4,1,1,1,1,0
"40",3,1,1,1,0,0
"41",3,0,1,0,1,1
"42",3,0,1,1,0,1
"43",3,1,1,0,1,0
"44",0,0,0,0,0,0
"45",3,0,1,1,1,0
"46",4,1,1,1,1,0
"47",2,1,0,0,1,0
"48",2,0,1,0,0,1
"49",4,1,1,1,1,0
"50",2,0,1,0,0,1
