"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5"
"1",3,0,1,1,0,1
"2",3,1,0,1,0,1
"3",3,1,0,1,0,1
"4",2,1,1,0,0,0
"5",4,1,0,1,1,1
"6",2,1,0,0,0,1
"7",3,0,1,1,0,1
"8",3,1,0,0,1,1
"9",0,0,0,0,0,0
"10",4,1,1,0,1,1
"11",3,1,0,1,1,0
"12",1,0,0,1,0,0
"13",3,1,1,0,0,1
"14",4,1,0,1,1,1
"15",1,0,0,1,0,0
"16",4,1,1,0,1,1
"17",1,0,0,0,1,0
"18",3,1,0,1,0,1
"19",3,0,1,1,1,0
"20",2,0,0,0,1,1
"21",2,0,1,0,0,1
"22",4,1,1,0,1,1
"23",3,0,1,0,1,1
"24",1,1,0,0,0,0
"25",3,0,1,0,1,1
"26",3,0,0,1,1,1
"27",3,0,1,1,0,1
"28",1,0,0,0,0,1
"29",1,0,0,1,0,0
"30",1,1,0,0,0,0
"31",4,1,1,1,0,1
"32",2,0,0,0,1,1
"33",3,1,0,1,0,1
"34",1,0,0,1,0,0
"35",1,0,0,0,1,0
"36",3,1,0,1,1,0
"37",4,0,1,1,1,1
"38",2,0,0,1,1,0
"39",4,1,1,1,0,1
"40",2,0,0,0,1,1
"41",5,1,1,1,1,1
"42",1,1,0,0,0,0
"43",1,1,0,0,0,0
"44",2,1,0,0,0,1
"45",2,0,0,1,0,1
"46",3,0,1,0,1,1
"47",3,0,1,1,0,1
"48",3,1,1,1,0,0
"49",3,1,0,1,1,0
"50",2,0,0,0,1,1
