"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10"
"1",4,1,0,1,1,0,1,0,0,0,0
"2",7,1,1,0,1,1,1,0,1,0,1
"3",5,0,0,0,1,0,1,1,1,0,1
"4",6,1,1,1,1,1,0,0,0,1,0
"5",6,1,1,0,1,0,0,1,1,1,0
"6",7,1,1,1,1,0,0,1,0,1,1
"7",4,0,1,0,1,0,1,1,0,0,0
"8",6,1,0,1,1,0,0,1,0,1,1
"9",8,1,1,1,0,1,1,0,1,1,1
"10",6,1,0,1,1,0,0,1,1,1,0
"11",5,0,1,0,1,0,1,1,0,1,0
"12",5,0,1,0,1,0,1,1,0,0,1
"13",5,0,0,1,0,0,1,1,1,0,1
"14",4,0,1,1,1,1,0,0,0,0,0
"15",4,1,0,1,0,1,0,1,0,0,0
"16",6,1,1,1,1,0,1,0,1,0,0
"17",5,1,1,0,1,1,0,0,1,0,0
"18",4,1,0,1,0,0,0,0,1,1,0
"19",3,0,0,0,0,0,0,1,0,1,1
"20",4,0,1,0,1,0,1,0,0,0,1
"21",3,0,0,0,1,1,1,0,0,0,0
"22",7,1,0,1,1,1,1,0,0,1,1
"23",3,0,0,1,1,0,0,0,0,0,1
"24",7,1,1,0,1,1,1,0,1,1,0
"25",6,1,0,1,1,1,1,1,0,0,0
"26",3,0,0,0,0,1,0,1,0,1,0
"27",7,1,0,0,1,0,1,1,1,1,1
"28",6,0,1,1,1,1,1,0,0,1,0
"29",7,0,1,1,0,1,0,1,1,1,1
"30",5,0,0,1,0,0,1,0,1,1,1
"31",2,1,0,0,0,1,0,0,0,0,0
"32",3,1,0,0,0,0,0,1,0,1,0
"33",5,1,0,0,0,0,1,1,1,0,1
"34",7,1,1,1,0,0,1,1,1,1,0
"35",3,0,0,0,0,1,0,1,0,0,1
"36",5,1,0,0,1,0,1,0,1,1,0
"37",5,0,1,1,0,0,1,0,0,1,1
"38",5,1,0,1,1,0,0,1,0,1,0
"39",3,0,0,1,1,0,1,0,0,0,0
"40",5,1,0,0,0,0,0,1,1,1,1
"41",5,0,1,1,1,0,0,1,0,1,0
"42",5,0,0,1,0,0,1,1,1,1,0
"43",6,1,1,0,1,1,1,0,0,0,1
"44",6,0,1,1,0,1,1,0,1,1,0
"45",5,1,1,0,0,1,1,0,1,0,0
"46",4,0,1,1,0,0,1,0,0,0,1
"47",6,0,1,1,1,0,1,1,0,1,0
"48",4,1,0,1,1,0,0,0,1,0,0
"49",2,0,0,0,0,0,1,0,0,1,0
"50",6,0,0,1,1,1,0,1,1,1,0
"51",5,0,1,0,1,1,1,1,0,0,0
"52",5,0,0,0,1,0,0,1,1,1,1
"53",6,1,0,0,1,0,1,1,1,1,0
"54",4,0,0,0,0,0,1,1,1,1,0
"55",5,0,0,0,1,1,1,1,0,0,1
"56",5,0,0,1,1,1,1,1,0,0,0
"57",3,0,1,1,0,0,0,0,0,1,0
"58",6,0,0,0,1,1,1,1,1,0,1
"59",5,0,1,0,0,1,0,1,1,0,1
"60",8,1,1,1,1,0,1,0,1,1,1
"61",3,0,1,0,1,0,0,1,0,0,0
"62",7,1,1,1,0,0,1,1,1,1,0
"63",8,1,1,1,0,1,1,0,1,1,1
"64",5,0,0,1,1,0,1,1,1,0,0
"65",6,0,0,1,0,1,1,1,1,1,0
"66",6,1,0,0,1,1,1,1,0,1,0
"67",5,0,0,1,1,0,1,0,1,0,1
"68",5,1,0,0,1,1,0,0,1,1,0
"69",6,1,1,1,1,0,0,0,1,1,0
"70",5,1,1,0,1,0,1,0,0,1,0
"71",6,0,1,1,0,0,1,1,0,1,1
"72",5,1,0,0,1,0,1,1,0,1,0
"73",4,1,1,1,0,1,0,0,0,0,0
"74",5,1,0,1,0,1,0,0,1,1,0
"75",5,1,1,1,1,0,0,0,0,1,0
"76",2,0,0,0,0,0,1,0,0,1,0
"77",6,0,1,1,0,0,1,1,1,0,1
"78",2,0,1,0,0,0,0,0,0,1,0
"79",5,0,1,0,0,0,1,1,1,1,0
"80",6,0,1,1,1,0,0,1,0,1,1
"81",8,0,1,1,1,1,0,1,1,1,1
"82",6,1,0,1,1,1,0,1,1,0,0
"83",6,0,0,1,1,1,0,0,1,1,1
"84",5,0,1,0,1,1,1,0,1,0,0
"85",7,1,1,1,0,0,1,1,0,1,1
"86",3,0,0,1,1,1,0,0,0,0,0
"87",4,1,1,0,1,0,1,0,0,0,0
"88",4,0,0,1,1,1,0,0,0,1,0
"89",7,0,1,1,0,1,1,1,1,1,0
"90",6,0,1,1,1,1,0,0,1,1,0
"91",5,1,1,0,0,1,0,1,1,0,0
"92",6,0,1,1,0,1,0,1,0,1,1
"93",5,1,0,1,0,1,1,1,0,0,0
"94",4,0,1,0,1,0,0,1,0,1,0
"95",3,1,1,0,1,0,0,0,0,0,0
"96",7,1,1,1,1,0,1,1,0,0,1
"97",3,0,1,0,0,0,0,1,1,0,0
"98",4,1,0,1,0,1,0,0,0,1,0
"99",4,0,1,0,0,1,1,0,0,1,0
"100",5,0,0,1,0,0,1,1,1,0,1
